Country,ID,Age
united kingdom,48842,22.0
united kingdom,48847,21.0
united kingdom,48851,
united kingdom,48852,24.0
united kingdom,48853,33.0
united kingdom,48861,28.0
united kingdom,48873,
united kingdom,48874,60.0
united kingdom,48920,60.0
united kingdom,48922,
united kingdom,48942,46.0
united kingdom,48945,
united kingdom,48947,41.0
united kingdom,48950,
united kingdom,48965,48.0
united kingdom,48991,56.0
united kingdom,49118,
united kingdom,49156,
united kingdom,49198,38.0
united kingdom,49206,31.0
united kingdom,49209,
united kingdom,49211,
united kingdom,49240,34.0
united kingdom,49245,
united kingdom,49267,27.0
united kingdom,49270,
united kingdom,49290,
united kingdom,49293,35.0
united kingdom,49305,53.0
united kingdom,49312,
united kingdom,49339,
united kingdom,49383,37.0
united kingdom,49384,33.0
united kingdom,49407,32.0
united kingdom,49419,
united kingdom,49428,
united kingdom,49439,61.0
united kingdom,49448,
united kingdom,49458,
united kingdom,49497,56.0
united kingdom,49501,56.0
united kingdom,49503,20.0
united kingdom,49507,
united kingdom,49512,31.0
united kingdom,49520,39.0
united kingdom,49552,26.0
united kingdom,49554,19.0
united kingdom,49556,18.0
united kingdom,49577,45.0
united kingdom,49581,26.0
united kingdom,49588,39.0
united kingdom,49592,
united kingdom,49605,
united kingdom,49606,
united kingdom,49607,
united kingdom,49614,45.0
united kingdom,49618,
united kingdom,49631,26.0
united kingdom,49642,28.0
united kingdom,49665,
united kingdom,49686,
united kingdom,49696,30.0
united kingdom,49697,51.0
united kingdom,49720,
united kingdom,49739,31.0
united kingdom,49740,32.0
united kingdom,49752,46.0
united kingdom,49755,31.0
united kingdom,49775,31.0
united kingdom,49782,
united kingdom,49854,
united kingdom,49861,
united kingdom,49912,43.0
united kingdom,49918,25.0
united kingdom,49928,
united kingdom,49947,39.0
united kingdom,49961,37.0
united kingdom,49992,
united kingdom,50035,
united kingdom,50041,26.0
united kingdom,50081,
united kingdom,50170,33.0
united kingdom,50181,23.0
united kingdom,50191,40.0
united kingdom,50234,
united kingdom,50235,0.0
united kingdom,50305,
united kingdom,50310,
united kingdom,50334,32.0
united kingdom,50408,
united kingdom,50410,27.0
united kingdom,50423,
united kingdom,50441,24.0
united kingdom,50445,27.0
united kingdom,50482,50.0
united kingdom,50497,
united kingdom,50498,
united kingdom,50537,49.0
united kingdom,50542,
united kingdom,50552,51.0
united kingdom,50565,18.0
united kingdom,50651,29.0
united kingdom,50653,44.0
united kingdom,50670,
united kingdom,50691,50.0
united kingdom,50704,35.0
united kingdom,50726,25.0
united kingdom,50738,51.0
united kingdom,50769,133.0
united kingdom,50771,
united kingdom,50772,34.0
united kingdom,50776,39.0
united kingdom,50777,
united kingdom,50781,55.0
united kingdom,50782,31.0
united kingdom,50806,
united kingdom,50887,27.0
united kingdom,50900,
united kingdom,50902,18.0
united kingdom,50907,35.0
united kingdom,50910,26.0
united kingdom,50933,44.0
united kingdom,50976,33.0
united kingdom,50982,33.0
united kingdom,50984,18.0
united kingdom,50987,23.0
united kingdom,50988,31.0
united kingdom,50999,53.0
united kingdom,51003,
united kingdom,51017,21.0
united kingdom,51022,63.0
united kingdom,51023,36.0
united kingdom,51040,21.0
united kingdom,51043,23.0
united kingdom,51092,64.0
united kingdom,51133,
united kingdom,51135,36.0
united kingdom,51136,
united kingdom,51158,18.0
united kingdom,51191,18.0
united kingdom,51214,
united kingdom,51217,50.0
united kingdom,51263,
united kingdom,51287,21.0
united kingdom,51297,
united kingdom,51300,61.0
united kingdom,51314,
united kingdom,51324,15.0
united kingdom,51340,
united kingdom,51396,26.0
united kingdom,51408,
united kingdom,51411,
united kingdom,51413,49.0
united kingdom,51417,
united kingdom,51443,23.0
united kingdom,51453,13.0
united kingdom,51467,52.0
united kingdom,51490,61.0
united kingdom,51537,28.0
united kingdom,51544,
united kingdom,51547,39.0
united kingdom,51563,43.0
united kingdom,51621,26.0
united kingdom,51637,32.0
united kingdom,51644,29.0
united kingdom,51658,
united kingdom,51664,14.0
united kingdom,51666,32.0
united kingdom,51694,18.0
united kingdom,51719,14.0
united kingdom,51737,
united kingdom,51748,
united kingdom,51773,26.0
united kingdom,51778,31.0
united kingdom,51796,64.0
united kingdom,51812,
united kingdom,51831,40.0
united kingdom,51832,54.0
united kingdom,51833,
united kingdom,51836,39.0
united kingdom,51860,25.0
united kingdom,51897,51.0
united kingdom,51915,
united kingdom,51920,34.0
united kingdom,51936,49.0
united kingdom,51937,18.0
united kingdom,51998,
united kingdom,52006,32.0
united kingdom,52047,
united kingdom,52072,54.0
united kingdom,52092,
united kingdom,52104,
united kingdom,52136,
united kingdom,52151,
united kingdom,52166,
united kingdom,52170,52.0
united kingdom,52198,28.0
united kingdom,52202,
united kingdom,52218,26.0
united kingdom,52229,42.0
united kingdom,52238,51.0
united kingdom,52257,
united kingdom,52274,
united kingdom,52288,27.0
united kingdom,52299,40.0
united kingdom,52308,28.0
united kingdom,52337,
united kingdom,52393,33.0
united kingdom,52394,
united kingdom,52411,
united kingdom,52479,
united kingdom,52539,21.0
united kingdom,52541,
united kingdom,52545,
united kingdom,52546,
united kingdom,52581,
united kingdom,52644,
united kingdom,52646,34.0
united kingdom,52647,40.0
united kingdom,52690,26.0
united kingdom,52701,42.0
united kingdom,52709,33.0
united kingdom,52719,48.0
united kingdom,52728,53.0
united kingdom,52765,
united kingdom,52766,21.0
united kingdom,52824,
united kingdom,52829,18.0
united kingdom,52836,44.0
united kingdom,52855,28.0
united kingdom,52863,
united kingdom,52924,
united kingdom,52932,49.0
united kingdom,52934,45.0
united kingdom,52941,21.0
united kingdom,52958,
united kingdom,52959,
united kingdom,53004,42.0
united kingdom,53013,60.0
united kingdom,53028,36.0
united kingdom,53031,57.0
united kingdom,53056,20.0
united kingdom,53061,51.0
united kingdom,53089,19.0
united kingdom,53090,
united kingdom,53091,26.0
united kingdom,53094,
united kingdom,53113,
united kingdom,53117,
united kingdom,53118,25.0
united kingdom,53120,25.0
united kingdom,53133,42.0
united kingdom,53165,18.0
united kingdom,53183,28.0
united kingdom,53185,19.0
united kingdom,53187,55.0
united kingdom,53197,
united kingdom,53202,42.0
united kingdom,53217,
united kingdom,53285,28.0
united kingdom,53294,21.0
united kingdom,53295,
united kingdom,53353,49.0
united kingdom,53366,26.0
united kingdom,53383,19.0
united kingdom,53386,34.0
united kingdom,53405,
united kingdom,53428,
united kingdom,53501,32.0
united kingdom,53523,37.0
united kingdom,53524,29.0
united kingdom,53555,
united kingdom,53588,
united kingdom,53612,
united kingdom,53613,
united kingdom,53644,
united kingdom,53711,45.0
united kingdom,53726,
united kingdom,53740,25.0
united kingdom,53746,38.0
united kingdom,53748,44.0
united kingdom,53758,27.0
united kingdom,53821,
united kingdom,53826,
united kingdom,53829,
united kingdom,53879,
united kingdom,53929,34.0
united kingdom,53962,
united kingdom,53967,47.0
united kingdom,53969,24.0
united kingdom,53973,35.0
united kingdom,53984,39.0
united kingdom,54003,
united kingdom,54020,42.0
united kingdom,54024,34.0
united kingdom,54037,
united kingdom,54045,14.0
united kingdom,54054,31.0
united kingdom,54055,
united kingdom,54063,25.0
united kingdom,54065,24.0
united kingdom,54066,29.0
united kingdom,54086,
united kingdom,54157,50.0
united kingdom,54182,
united kingdom,54195,44.0
united kingdom,54212,18.0
united kingdom,54225,
united kingdom,54256,21.0
united kingdom,54277,29.0
united kingdom,54301,17.0
united kingdom,54317,49.0
united kingdom,54361,
united kingdom,54395,32.0
united kingdom,54437,23.0
united kingdom,54445,49.0
united kingdom,54451,35.0
united kingdom,54534,50.0
united kingdom,54551,47.0
united kingdom,54572,51.0
united kingdom,54577,
united kingdom,54584,
united kingdom,54595,33.0
united kingdom,54619,41.0
united kingdom,54694,28.0
united kingdom,54770,14.0
united kingdom,54811,
united kingdom,54870,
united kingdom,54904,
united kingdom,54921,17.0
united kingdom,54994,30.0
united kingdom,54996,26.0
united kingdom,55000,
united kingdom,55018,17.0
united kingdom,55041,17.0
united kingdom,55059,
united kingdom,55070,
united kingdom,55088,43.0
united kingdom,55089,36.0
united kingdom,55103,33.0
united kingdom,55111,35.0
united kingdom,55147,35.0
united kingdom,55160,53.0
united kingdom,55164,
united kingdom,55166,22.0
united kingdom,55219,50.0
united kingdom,55225,
united kingdom,55241,
united kingdom,55275,33.0
united kingdom,55277,35.0
united kingdom,55304,
united kingdom,55323,41.0
united kingdom,55387,26.0
united kingdom,55392,
united kingdom,55431,
united kingdom,55463,
united kingdom,55464,
united kingdom,55499,41.0
united kingdom,55540,
united kingdom,55545,
united kingdom,55568,30.0
united kingdom,55569,
united kingdom,55594,22.0
united kingdom,55598,13.0
united kingdom,55601,
united kingdom,55706,
united kingdom,55707,
united kingdom,55823,
united kingdom,55886,28.0
united kingdom,55917,19.0
united kingdom,55924,
united kingdom,55944,30.0
united kingdom,55953,42.0
united kingdom,55977,33.0
united kingdom,56024,27.0
united kingdom,56025,
united kingdom,56034,30.0
united kingdom,56080,53.0
united kingdom,56108,45.0
united kingdom,56131,
united kingdom,56206,26.0
united kingdom,56308,
united kingdom,56347,27.0
united kingdom,56351,
united kingdom,56353,
united kingdom,56356,31.0
united kingdom,56372,
united kingdom,56380,28.0
united kingdom,56404,24.0
united kingdom,56430,
united kingdom,56437,50.0
united kingdom,56453,26.0
united kingdom,56476,
united kingdom,56516,
united kingdom,56519,
united kingdom,56521,39.0
united kingdom,56529,41.0
united kingdom,56539,
united kingdom,56549,55.0
united kingdom,56562,
united kingdom,56570,16.0
united kingdom,56595,22.0
united kingdom,56596,35.0
united kingdom,56613,
united kingdom,56619,36.0
united kingdom,56636,71.0
united kingdom,56640,35.0
united kingdom,56648,
united kingdom,56691,14.0
united kingdom,56698,26.0
united kingdom,56706,33.0
united kingdom,56722,56.0
united kingdom,56762,
united kingdom,56771,
united kingdom,56790,
united kingdom,56818,58.0
united kingdom,56827,50.0
united kingdom,56828,32.0
united kingdom,56885,
united kingdom,56907,27.0
united kingdom,56921,
united kingdom,56945,
united kingdom,56980,26.0
united kingdom,57003,37.0
united kingdom,57008,26.0
united kingdom,57010,26.0
united kingdom,57017,26.0
united kingdom,57019,73.0
united kingdom,57029,
united kingdom,57034,
united kingdom,57042,
united kingdom,57169,
united kingdom,57191,45.0
united kingdom,57249,42.0
united kingdom,57300,
united kingdom,57353,51.0
united kingdom,57362,
united kingdom,57393,29.0
united kingdom,57394,35.0
united kingdom,57403,33.0
united kingdom,57405,
united kingdom,57408,41.0
united kingdom,57422,18.0
united kingdom,57430,
united kingdom,57487,14.0
united kingdom,57569,44.0
united kingdom,57581,18.0
united kingdom,57586,36.0
united kingdom,57594,25.0
united kingdom,57636,29.0
united kingdom,57692,
united kingdom,57721,
united kingdom,57722,17.0
united kingdom,57731,23.0
united kingdom,57732,32.0
united kingdom,57746,25.0
united kingdom,57755,
united kingdom,57772,20.0
united kingdom,57785,
united kingdom,57792,18.0
united kingdom,57795,45.0
united kingdom,57823,18.0
united kingdom,57832,25.0
united kingdom,57857,20.0
united kingdom,57874,
united kingdom,57885,27.0
united kingdom,57926,
united kingdom,57933,43.0
united kingdom,57936,
united kingdom,57940,45.0
united kingdom,57965,26.0
united kingdom,57994,22.0
united kingdom,58031,31.0
united kingdom,58040,
united kingdom,58045,
united kingdom,58053,38.0
united kingdom,58114,24.0
united kingdom,58148,31.0
united kingdom,58150,
united kingdom,58163,15.0
united kingdom,58175,
united kingdom,58228,54.0
united kingdom,58300,28.0
united kingdom,58368,34.0
united kingdom,58370,53.0
united kingdom,58395,32.0
united kingdom,58413,29.0
united kingdom,58416,
united kingdom,58417,38.0
united kingdom,58425,
united kingdom,58429,19.0
united kingdom,58433,35.0
united kingdom,58470,17.0
united kingdom,58472,25.0
united kingdom,58475,50.0
united kingdom,58477,57.0
united kingdom,58511,32.0
united kingdom,58527,33.0
united kingdom,58544,37.0
united kingdom,58552,
united kingdom,58558,26.0
united kingdom,58559,25.0
united kingdom,58568,29.0
united kingdom,58576,32.0
united kingdom,58580,16.0
united kingdom,58582,42.0
united kingdom,58583,59.0
united kingdom,58596,32.0
united kingdom,58601,
united kingdom,58622,46.0
united kingdom,58630,20.0
united kingdom,58653,60.0
united kingdom,58679,
united kingdom,58682,50.0
united kingdom,58683,26.0
united kingdom,58691,26.0
united kingdom,58702,32.0
united kingdom,58705,42.0
united kingdom,58711,29.0
united kingdom,58714,
united kingdom,58720,
united kingdom,58723,44.0
united kingdom,58728,20.0
united kingdom,58737,47.0
united kingdom,58757,43.0
united kingdom,58775,33.0
united kingdom,58777,36.0
united kingdom,58787,39.0
united kingdom,58794,37.0
united kingdom,58804,20.0
united kingdom,58809,
united kingdom,58810,
united kingdom,58811,27.0
united kingdom,58812,
united kingdom,58820,
united kingdom,58829,
united kingdom,58857,54.0
united kingdom,58864,36.0
united kingdom,58868,22.0
united kingdom,58870,
united kingdom,58881,33.0
united kingdom,58892,27.0
united kingdom,58894,51.0
united kingdom,58901,
united kingdom,58902,
united kingdom,58904,48.0
united kingdom,58907,
united kingdom,58908,
united kingdom,58915,30.0
united kingdom,58919,
united kingdom,58923,32.0
united kingdom,58929,
united kingdom,58930,
united kingdom,58941,28.0
united kingdom,58945,
united kingdom,58953,
united kingdom,58969,31.0
united kingdom,58981,50.0
united kingdom,58995,
united kingdom,59000,47.0
united kingdom,59002,72.0
united kingdom,59009,45.0
united kingdom,59013,40.0
united kingdom,59018,34.0
united kingdom,59024,38.0
united kingdom,59026,
united kingdom,59054,
united kingdom,59067,4.0
united kingdom,59069,27.0
united kingdom,59075,41.0
united kingdom,59085,
united kingdom,59094,28.0
united kingdom,59110,41.0
united kingdom,59119,39.0
united kingdom,59138,
united kingdom,59149,41.0
united kingdom,59174,
united kingdom,59175,54.0
united kingdom,59182,36.0
united kingdom,59223,
united kingdom,59232,
united kingdom,59244,
united kingdom,59282,41.0
united kingdom,59312,32.0
united kingdom,59341,
united kingdom,59350,39.0
united kingdom,59363,
united kingdom,59366,
united kingdom,59377,32.0
united kingdom,59471,
united kingdom,59655,
united kingdom,59668,36.0
united kingdom,59704,42.0
united kingdom,59739,35.0
united kingdom,59750,
united kingdom,59780,
united kingdom,59800,28.0
united kingdom,59824,27.0
united kingdom,59867,48.0
united kingdom,59873,
united kingdom,59913,
united kingdom,59958,28.0
united kingdom,59970,20.0
united kingdom,59979,46.0
united kingdom,59981,29.0
united kingdom,60013,22.0
united kingdom,60068,42.0
united kingdom,60077,35.0
united kingdom,60144,47.0
united kingdom,60164,26.0
united kingdom,60166,
united kingdom,60184,31.0
united kingdom,60209,29.0
united kingdom,60223,34.0
united kingdom,60235,18.0
united kingdom,60294,51.0
united kingdom,60316,38.0
united kingdom,60349,
united kingdom,60357,32.0
united kingdom,60362,26.0
united kingdom,60364,34.0
united kingdom,60371,38.0
united kingdom,60378,
united kingdom,60391,42.0
united kingdom,60403,23.0
united kingdom,60455,57.0
united kingdom,60456,44.0
united kingdom,60477,
united kingdom,60479,38.0
united kingdom,60483,
united kingdom,60528,29.0
united kingdom,60545,43.0
united kingdom,60549,37.0
united kingdom,60592,26.0
united kingdom,60595,43.0
united kingdom,60597,
united kingdom,60662,35.0
united kingdom,60692,36.0
united kingdom,60700,
united kingdom,60750,
united kingdom,60754,
united kingdom,60759,
united kingdom,60761,
united kingdom,60786,
united kingdom,60828,
united kingdom,60831,26.0
united kingdom,60881,
united kingdom,60891,30.0
united kingdom,60904,
united kingdom,60906,28.0
united kingdom,60918,30.0
united kingdom,60919,
united kingdom,60925,
united kingdom,60997,24.0
united kingdom,61020,
united kingdom,61040,38.0
united kingdom,61062,70.0
united kingdom,61103,30.0
united kingdom,61123,32.0
united kingdom,61153,61.0
united kingdom,61220,37.0
united kingdom,61228,
united kingdom,61262,27.0
united kingdom,61278,
united kingdom,61282,14.0
united kingdom,61292,
united kingdom,61309,
united kingdom,61316,
united kingdom,61331,52.0
united kingdom,61340,57.0
united kingdom,61349,
united kingdom,61359,49.0
united kingdom,61367,53.0
united kingdom,61385,79.0
united kingdom,61394,
united kingdom,61401,18.0
united kingdom,61413,43.0
united kingdom,61428,21.0
united kingdom,61432,42.0
united kingdom,61441,
united kingdom,61443,17.0
united kingdom,61459,51.0
united kingdom,61479,
united kingdom,61483,39.0
united kingdom,61492,38.0
united kingdom,61493,50.0
united kingdom,61510,38.0
united kingdom,61519,47.0
united kingdom,61528,17.0
united kingdom,61542,
united kingdom,61566,
united kingdom,61592,
united kingdom,61627,39.0
united kingdom,61630,49.0
united kingdom,61663,44.0
united kingdom,61676,
united kingdom,61681,
united kingdom,61684,
united kingdom,61685,27.0
united kingdom,61688,34.0
united kingdom,61693,
united kingdom,61694,45.0
united kingdom,61717,69.0
united kingdom,61742,29.0
united kingdom,61745,
united kingdom,61795,45.0
united kingdom,61808,
united kingdom,61818,18.0
united kingdom,61830,25.0
united kingdom,61978,44.0
united kingdom,62045,19.0
united kingdom,62147,46.0
united kingdom,62157,64.0
united kingdom,62173,61.0
united kingdom,62175,
united kingdom,62177,
united kingdom,62184,52.0
united kingdom,62215,
united kingdom,62244,34.0
united kingdom,62249,24.0
united kingdom,62268,28.0
united kingdom,62269,61.0
united kingdom,62274,58.0
united kingdom,62275,28.0
united kingdom,62277,41.0
united kingdom,62281,30.0
united kingdom,62282,46.0
united kingdom,62305,22.0
united kingdom,62326,32.0
united kingdom,62358,28.0
united kingdom,62360,40.0
united kingdom,62388,11.0
united kingdom,62467,40.0
united kingdom,62507,69.0
united kingdom,62515,
united kingdom,62518,42.0
united kingdom,62569,104.0
united kingdom,62678,26.0
united kingdom,62727,
united kingdom,62759,56.0
united kingdom,62770,34.0
united kingdom,62798,32.0
united kingdom,62839,
united kingdom,62856,
united kingdom,62859,31.0
united kingdom,62874,
united kingdom,62898,50.0
united kingdom,62907,
united kingdom,62916,
united kingdom,62927,55.0
united kingdom,62952,31.0
united kingdom,62972,
united kingdom,62977,
united kingdom,62983,87.0
united kingdom,62985,32.0
united kingdom,63003,57.0
united kingdom,63047,
united kingdom,63058,32.0
united kingdom,63066,28.0
united kingdom,63082,
united kingdom,63121,25.0
united kingdom,63129,33.0
united kingdom,63151,17.0
united kingdom,63187,28.0
united kingdom,63281,14.0
united kingdom,63282,14.0
united kingdom,63297,53.0
united kingdom,63309,36.0
united kingdom,63333,22.0
united kingdom,63372,42.0
united kingdom,63377,32.0
united kingdom,63390,36.0
united kingdom,63409,28.0
united kingdom,63438,53.0
united kingdom,63447,35.0
united kingdom,63464,20.0
united kingdom,63485,47.0
united kingdom,63519,39.0
united kingdom,63528,
united kingdom,63577,28.0
united kingdom,63585,21.0
united kingdom,63639,
united kingdom,63641,
united kingdom,63667,29.0
united kingdom,63686,
united kingdom,63696,
united kingdom,63699,50.0
united kingdom,63700,33.0
united kingdom,63724,19.0
united kingdom,63736,35.0
united kingdom,63775,35.0
united kingdom,63778,17.0
united kingdom,63784,43.0
united kingdom,63805,22.0
united kingdom,63818,25.0
united kingdom,63821,25.0
united kingdom,63857,
united kingdom,63875,
united kingdom,63915,22.0
united kingdom,63926,26.0
united kingdom,63927,
united kingdom,63928,
united kingdom,63929,1.0
united kingdom,63930,
united kingdom,63989,30.0
united kingdom,64083,30.0
united kingdom,64140,42.0
united kingdom,64166,50.0
united kingdom,64182,28.0
united kingdom,64223,0.0
united kingdom,64246,24.0
united kingdom,64259,
united kingdom,64273,42.0
united kingdom,64280,
united kingdom,64292,26.0
united kingdom,64293,45.0
united kingdom,64300,29.0
united kingdom,64304,35.0
united kingdom,64315,23.0
united kingdom,64322,59.0
united kingdom,64326,33.0
united kingdom,64328,44.0
united kingdom,64332,54.0
united kingdom,64339,20.0
united kingdom,64342,29.0
united kingdom,64352,
united kingdom,64353,29.0
united kingdom,64385,40.0
united kingdom,64389,
united kingdom,64406,27.0
united kingdom,64416,
united kingdom,64420,33.0
united kingdom,64496,57.0
united kingdom,64523,33.0
united kingdom,64529,57.0
united kingdom,64538,
united kingdom,64542,
united kingdom,64549,42.0
united kingdom,64702,31.0
united kingdom,64705,
united kingdom,64847,21.0
united kingdom,64868,28.0
united kingdom,64870,59.0
united kingdom,64945,
united kingdom,64952,30.0
united kingdom,64961,36.0
united kingdom,65018,
united kingdom,65036,
united kingdom,65055,
united kingdom,65059,
united kingdom,65065,9.0
united kingdom,65090,34.0
united kingdom,65092,
united kingdom,65125,45.0
united kingdom,65156,
united kingdom,65158,25.0
united kingdom,65164,
united kingdom,65197,30.0
united kingdom,65212,25.0
united kingdom,65257,36.0
united kingdom,65300,31.0
united kingdom,65302,54.0
united kingdom,65306,52.0
united kingdom,65353,60.0
united kingdom,65356,
united kingdom,65375,
united kingdom,65378,32.0
united kingdom,65399,
united kingdom,65448,26.0
united kingdom,65464,
united kingdom,65472,40.0
united kingdom,65476,23.0
united kingdom,65479,
united kingdom,65581,25.0
united kingdom,65599,23.0
united kingdom,65609,
united kingdom,65612,
united kingdom,65616,
united kingdom,65619,26.0
united kingdom,65621,53.0
united kingdom,65622,37.0
united kingdom,65632,
united kingdom,65639,35.0
united kingdom,65640,
united kingdom,65662,
united kingdom,65690,15.0
united kingdom,65719,61.0
united kingdom,65720,
united kingdom,65747,35.0
united kingdom,65759,53.0
united kingdom,65777,23.0
united kingdom,65782,20.0
united kingdom,65802,
united kingdom,65852,44.0
united kingdom,65866,
united kingdom,65934,44.0
united kingdom,65952,46.0
united kingdom,65959,23.0
united kingdom,65963,31.0
united kingdom,65967,
united kingdom,65971,32.0
united kingdom,65982,54.0
united kingdom,66010,30.0
united kingdom,66107,21.0
united kingdom,66116,33.0
united kingdom,66127,
united kingdom,66173,21.0
united kingdom,66186,35.0
united kingdom,66193,52.0
united kingdom,66202,46.0
united kingdom,66206,33.0
united kingdom,66212,
united kingdom,66223,
united kingdom,66254,
united kingdom,66265,
united kingdom,66286,
united kingdom,66292,40.0
united kingdom,66296,
united kingdom,66321,46.0
united kingdom,66338,41.0
united kingdom,66379,29.0
united kingdom,66383,70.0
united kingdom,66419,
united kingdom,66454,53.0
united kingdom,66536,
united kingdom,66538,0.0
united kingdom,66541,52.0
united kingdom,66547,76.0
united kingdom,66553,35.0
united kingdom,66557,
united kingdom,66572,46.0
united kingdom,66590,40.0
united kingdom,66605,
united kingdom,66607,20.0
united kingdom,66618,46.0
united kingdom,66646,54.0
united kingdom,66672,29.0
united kingdom,66712,
united kingdom,66775,
united kingdom,66776,39.0
united kingdom,66777,30.0
united kingdom,66779,42.0
united kingdom,66781,34.0
united kingdom,66782,30.0
united kingdom,66783,
united kingdom,66796,21.0
united kingdom,66846,38.0
united kingdom,66848,37.0
united kingdom,66852,34.0
united kingdom,66907,
united kingdom,66913,19.0
united kingdom,66922,32.0
united kingdom,66947,46.0
united kingdom,66949,31.0
united kingdom,66982,
united kingdom,66995,38.0
united kingdom,67027,
united kingdom,67028,52.0
united kingdom,67052,
united kingdom,67057,22.0
united kingdom,67059,
united kingdom,67086,26.0
united kingdom,67228,16.0
united kingdom,67266,
united kingdom,67297,27.0
united kingdom,67328,28.0
united kingdom,67333,37.0
united kingdom,67347,33.0
united kingdom,67362,
united kingdom,67374,47.0
united kingdom,67388,
united kingdom,67407,23.0
united kingdom,67410,
united kingdom,67476,32.0
united kingdom,67479,30.0
united kingdom,67480,28.0
united kingdom,67482,
united kingdom,67532,33.0
united kingdom,67540,
united kingdom,67557,47.0
united kingdom,67563,22.0
united kingdom,67569,
united kingdom,67608,37.0
united kingdom,67633,
united kingdom,67638,
united kingdom,67642,29.0
united kingdom,67643,
united kingdom,67646,36.0
united kingdom,67650,36.0
united kingdom,67671,25.0
united kingdom,67714,27.0
united kingdom,67745,
united kingdom,67759,33.0
united kingdom,67776,37.0
united kingdom,67806,52.0
united kingdom,67881,17.0
united kingdom,67914,49.0
united kingdom,67916,34.0
united kingdom,67920,29.0
united kingdom,67939,24.0
united kingdom,67951,41.0
united kingdom,67964,
united kingdom,67972,28.0
united kingdom,67982,
united kingdom,68068,
united kingdom,68079,
united kingdom,68092,31.0
united kingdom,68106,35.0
united kingdom,68108,
united kingdom,68120,28.0
united kingdom,68138,45.0
united kingdom,68167,24.0
united kingdom,68175,46.0
united kingdom,68207,49.0
united kingdom,68223,14.0
united kingdom,68225,29.0
united kingdom,68233,25.0
united kingdom,68246,35.0
united kingdom,68252,21.0
united kingdom,68310,48.0
united kingdom,68319,26.0
united kingdom,68351,20.0
united kingdom,68401,24.0
united kingdom,68421,37.0
united kingdom,68444,40.0
united kingdom,68489,50.0
united kingdom,68501,
united kingdom,68602,30.0
united kingdom,68629,46.0
united kingdom,68637,47.0
united kingdom,68674,
united kingdom,68675,28.0
united kingdom,68724,
united kingdom,68733,
united kingdom,68734,43.0
united kingdom,68741,29.0
united kingdom,68742,
united kingdom,68746,42.0
united kingdom,68763,72.0
united kingdom,68783,
united kingdom,68812,21.0
united kingdom,68832,
united kingdom,68858,14.0
united kingdom,68879,13.0
united kingdom,68905,
united kingdom,68907,27.0
united kingdom,68909,
united kingdom,68968,
united kingdom,68993,27.0
united kingdom,69039,
united kingdom,69067,
united kingdom,69103,25.0
united kingdom,69117,
united kingdom,69127,
united kingdom,69135,55.0
united kingdom,69136,65.0
united kingdom,69145,
united kingdom,69146,36.0
united kingdom,69153,35.0
united kingdom,69154,
united kingdom,69162,
united kingdom,69163,
united kingdom,69169,38.0
united kingdom,69171,46.0
united kingdom,69236,55.0
united kingdom,69244,41.0
united kingdom,69247,
united kingdom,69257,29.0
united kingdom,69260,
united kingdom,69276,22.0
united kingdom,69278,36.0
united kingdom,69285,20.0
united kingdom,69289,55.0
united kingdom,69299,45.0
united kingdom,69316,
united kingdom,69327,33.0
united kingdom,69336,23.0
united kingdom,69380,58.0
united kingdom,69452,25.0
united kingdom,69501,
united kingdom,69550,25.0
united kingdom,69551,36.0
united kingdom,69603,46.0
united kingdom,69615,
united kingdom,69664,42.0
united kingdom,69670,
united kingdom,69673,34.0
united kingdom,69707,44.0
united kingdom,69743,41.0
united kingdom,69753,35.0
united kingdom,69766,37.0
united kingdom,69789,
united kingdom,69793,34.0
united kingdom,69816,16.0
united kingdom,69836,
united kingdom,69855,23.0
united kingdom,69896,63.0
united kingdom,69915,22.0
united kingdom,69962,43.0
united kingdom,69976,
united kingdom,69984,
united kingdom,69994,
united kingdom,70010,31.0
united kingdom,70045,
united kingdom,70048,
united kingdom,70095,
united kingdom,70118,38.0
united kingdom,70157,
united kingdom,70179,51.0
united kingdom,70181,
united kingdom,70182,
united kingdom,70184,23.0
united kingdom,70195,43.0
united kingdom,70199,18.0
united kingdom,70282,53.0
united kingdom,70303,
united kingdom,70307,
united kingdom,70326,24.0
united kingdom,70351,
united kingdom,70353,53.0
united kingdom,70357,
united kingdom,70363,80.0
united kingdom,70369,55.0
united kingdom,70418,38.0
united kingdom,70432,
united kingdom,70478,
united kingdom,70483,47.0
united kingdom,70540,
united kingdom,70597,24.0
united kingdom,70608,54.0
united kingdom,70615,46.0
united kingdom,70671,57.0
united kingdom,70707,
united kingdom,70725,22.0
united kingdom,70726,
united kingdom,70745,
united kingdom,70746,
united kingdom,70747,39.0
united kingdom,70748,
united kingdom,70771,28.0
united kingdom,70825,26.0
united kingdom,70830,
united kingdom,70858,30.0
united kingdom,70890,
united kingdom,70894,
united kingdom,70895,
united kingdom,70901,
united kingdom,70945,25.0
united kingdom,70946,
united kingdom,70952,35.0
united kingdom,70955,20.0
united kingdom,70971,
united kingdom,70980,
united kingdom,71013,
united kingdom,71048,27.0
united kingdom,71090,27.0
united kingdom,71099,
united kingdom,71103,36.0
united kingdom,71110,42.0
united kingdom,71112,
united kingdom,71113,24.0
united kingdom,71117,39.0
united kingdom,71136,25.0
united kingdom,71138,20.0
united kingdom,71152,55.0
united kingdom,71172,21.0
united kingdom,71191,
united kingdom,71208,
united kingdom,71242,17.0
