isbn,Cluster,rating
0886776317,0,0.0
0886776538,0,7.0
0886776775,0,0.0
0886776783,0,6.0
0886776813,0,0.0
0886777062,0,0.0
0886777631,0,4.25
0886777739,0,0.0
0886777992,0,3.5
0886778581,0,9.0
0886778603,0,0.0
0886778697,0,0.0
0886779898,0,3.0
0886779995,0,8.0
0886875269,0,5.0
088730561X,0,7.0
0887307043,0,10.0
0887307876,0,5.714285714285714
0887307884,0,0.0
0887308384,0,0.0
0887308589,0,9.0
088730866X,0,2.5
0887308716,0,8.0
0887308953,0,0.0
0887309100,0,8.0
0887309968,0,9.0
0887393101,0,9.0
0887393330,0,0.0
0887503810,0,7.0
0887763502,0,3.0
0888011628,0,9.0
0888992572,0,8.0
088910476X,0,0.0
0889611238,0,0.0
0889626332,0,5.0
0889651663,0,0.0
0889740429,0,8.0
0889740445,0,6.0
0889740828,0,8.0
0889841845,0,0.0
0889842426,0,0.0
0889950431,0,0.0
0889951675,0,0.0
0890093164,0,5.0
089009439X,0,10.0
0890817871,0,0.0
0890819963,0,0.0
0890872449,0,3.0
0890876517,0,8.0
0890876789,0,6.0
0890877025,0,9.0
0890877033,0,8.0
0890878897,0,0.0
0890879095,0,5.0
0891061541,0,0.0
0891073906,0,6.0
0891076166,0,0.0
0891078770,0,9.0
0891096418,0,0.0
0891098534,0,0.0
0891414665,0,0.0
0891415378,0,0.0
0891455094,0,10.0
0892215372,0,0.0
0892540443,0,7.0
0892550147,0,0.0
0892562900,0,6.0
089276015X,0,6.0
0892812028,0,0.0
0892813180,0,10.0
0892813407,0,0.0
0892814926,0,4.0
0892815019,0,10.0
0892815507,0,0.0
0892818328,0,0.0
0892818786,0,10.0
0892819049,0,10.0
0892819073,0,0.0
0892838132,0,0.0
0892839759,0,9.0
0892963603,0,0.0
0892964472,0,6.0
089296507X,0,0.0
0892965177,0,5.0
0892965681,0,8.0
0892966548,0,0.0
0892967048,0,8.5
0892967161,0,4.5
089296720X,0,7.0
0892967285,0,0.0
0892967404,0,7.0
0892967528,0,6.0
0893012629,0,0.0
0893751243,0,8.0
0893751316,0,8.0
0893753440,0,7.0
0893753459,0,0.0
0893753475,0,0.0
0893756113,0,8.0
0893757071,0,0.0
089375997X,0,10.0
0893817279,0,8.0
0893842672,0,10.0
0894713647,0,10.0
0894716905,0,4.0
0894718770,0,0.0
0894718797,0,6.0
0894801066,0,2.5
0894801996,0,3.5
0894803204,0,8.0
0894805770,0,8.333333333333334
0894806025,0,0.0
089480619X,0,7.0
089480829X,0,7.0
0894809121,0,8.0
0894809393,0,0.0
0894809431,0,0.0
0894809946,0,9.0
0894866370,0,0.0
0895261464,0,8.0
0895261979,0,9.0
0895263734,0,7.0
0895267152,0,0.0
0895293676,0,8.0
0895295598,0,10.0
089542942X,0,8.0
0895553015,0,10.0
0895770768,0,5.0
0895772779,0,0.0
0895772949,0,0.0
0895773287,0,5.0
089577352X,0,8.0
0895773570,0,7.0
0895773619,0,9.0
0895774038,0,0.0
0895776197,0,3.5
089577657X,0,5.0
0895777924,0,0.0
0895863782,0,10.0
0895871726,0,0.0
0895948109,0,0.0
0896083535,0,7.0
0896086682,0,8.0
0896087247,0,9.0
0896101932,0,0.0
0896584526,0,5.0
0896930688,0,0.0
089693778X,0,0.0
0897325222,0,5.0
0897330137,0,8.0
0897330536,0,9.0
0897330862,0,5.0
0897331575,0,0.0
0897932072,0,5.5
089815197X,0,5.0
0898152224,0,0.0
0898152836,0,7.0
0898155258,0,4.0
0898156394,0,0.0
0898158141,0,8.0
0898158443,0,8.0
0898622670,0,8.5
089870300X,0,9.0
0898706408,0,10.0
0898708249,0,10.0
0898791650,0,8.0
0898793718,0,8.0
0898861098,0,5.0
0898861780,0,0.0
0898864631,0,0.0
0898865441,0,0.0
0898866847,0,0.0
089886741X,0,10.0
0899091156,0,3.5
0899093809,0,8.0
089919916X,0,10.0
0899199283,0,0.0
0899666078,0,0.0
0899667449,0,10.0
0903505355,0,0.0
0904766357,0,10.0
0905778391,0,0.0
0907785735,0,7.0
0907864902,0,9.0
0907871356,0,0.0
0910034974,0,8.0
0910055629,0,5.0
0910941017,0,10.0
0911104291,0,10.0
0911104674,0,9.5
0911954066,0,0.0
0912365110,0,10.0
0912656751,0,7.0
0913089257,0,3.75
0913299545,0,9.0
0913299987,0,0.0
0913367036,0,0.0
091336715X,0,5.0
0913428361,0,8.0
0913543705,0,0.0
091372078X,0,9.0
0914086057,0,4.0
0914294547,0,8.0
0914629921,0,0.0
0914839152,0,6.0
091491829X,0,5.0
0914984543,0,8.0
0915144530,0,6.0
0915230151,0,7.0
0915463849,0,0.0
0915811006,0,9.5
0915811049,0,0.0
0915811332,0,8.0
0915811669,0,0.0
0915811812,0,8.0
0915811898,0,4.5
0915811936,0,0.0
0915943131,0,0.0
0916103730,0,9.0
0916441865,0,10.0
0916515842,0,0.0
0916856038,0,6.0
0917561384,0,2.0
0918801303,0,6.0
0918949246,0,0.0
0918949491,0,5.666666666666667
0918949866,0,8.0
0918956730,0,0.0
0919345557,0,10.0
0919591981,0,8.0
0919688446,0,0.0
0919924034,0,0.0
0919926487,0,4.0
0920079555,0,8.0
092008091X,0,8.0
0920080936,0,8.0
0920236219,0,0.0
0920256368,0,8.0
0920379079,0,3.0
0920470386,0,8.0
0920668372,0,8.0
0921202008,0,9.0
0921556683,0,0.0
0921820496,0,8.0
0922066728,0,7.0
0922915423,0,5.0
0922915563,0,8.0
0924486953,0,0.0
0929141784,0,7.0
0929239997,0,8.0
0929371267,0,0.0
0929385578,0,3.0
0929448103,0,0.0
0930031067,0,8.666666666666666
093003175X,0,7.0
0930289234,0,0.0
0930330129,0,5.0
0930407032,0,8.0
093105575X,0,10.0
0931271576,0,10.0
0931580978,0,0.0
0931674085,0,10.0
0931948797,0,6.0
093253807X,0,7.0
0932633439,0,10.0
0932653251,0,5.0
0932807887,0,6.0
0933174659,0,7.0
0933256256,0,10.0
0934333378,0,10.0
0934672423,0,6.0
0934678898,0,10.0
0934977259,0,7.0
093499868X,0,0.0
0935312390,0,8.0
0936728485,0,0.0
0936728779,0,10.0
0936728787,0,10.0
0937064513,0,10.0
0937064777,0,0.0
0937274879,0,9.0
0937611018,0,6.0
0938077007,0,10.0
0938410806,0,0.0
0938513176,0,9.0
0938716220,0,10.0
0938817043,0,8.0
0939516012,0,0.0
0939680882,0,0.0
0940322595,0,5.0
0940642107,0,0.0
0941188132,0,7.0
0941711048,0,10.0
0941807223,0,0.0
0942061330,0,0.0
094223703X,0,0.0
0942237102,0,7.0
0942237137,0,8.0
0943233437,0,8.4
0943233895,0,0.0
0943734150,0,6.333333333333333
0944072801,0,9.0
0944235395,0,0.0
0945084544,0,7.0
0945092245,0,0.0
0945167415,0,0.0
0945448651,0,5.0
0945575009,0,0.5
0945575203,0,0.0
094557553X,0,0.0
0945575882,0,8.0
0946487758,0,8.0
0948006277,0,0.0
0949206318,0,6.0
0949659606,0,0.0
0950352713,0,0.0
095215580X,0,9.0
0953154114,0,10.0
0953658562,0,10.0
0953896706,0,10.0
0954111001,0,0.0
095411101X,0,10.0
0954143205,0,9.0
0958762619,0,8.0
0958800472,0,5.0
0960068880,0,10.0
0960271481,0,9.0
0960432019,0,0.0
0961774444,0,5.0
0961866349,0,7.0
0962197939,0,10.0
0962197963,0,2.5
0962368814,0,10.0
0962387983,0,10.0
096267950X,0,9.0
0962959138,0,0.0
0963056611,0,10.0
0963124633,0,6.0
0963159186,0,9.0
0963258419,0,10.0
0963414747,0,0.0
0963487167,0,10.0
0963600109,0,4.5
0963621165,0,5.0
0963625500,0,10.0
0963881930,0,9.0
0963941909,0,0.0
0963976303,0,0.0
0964060566,0,6.5
0964085836,0,5.0
0964216833,0,10.0
0964230445,0,0.0
0964261081,0,0.0
0964596008,0,0.0
096461264X,0,0.0
0964613727,0,9.0
0964763567,0,8.0
0964778319,0,10.0
0964859106,0,8.0
0965034909,0,0.0
0965053431,0,10.0
0965057763,0,9.0
0965106942,0,9.0
0965148718,0,0.0
0965457869,0,7.0
0965478505,0,8.0
0965568717,0,8.0
0965594807,0,5.0
0965834433,0,0.0
0965834522,0,10.0
0965842304,0,0.0
0965972178,0,7.0
0965975401,0,3.0
096600244X,0,8.0
0966080521,0,6.0
0966110579,0,7.0
0966132793,0,6.0
0966234634,0,6.0
0966307887,0,6.0
096634734X,0,0.0
0966430220,0,5.0
0966583299,0,10.0
0966627245,0,10.0
096662727X,0,10.0
096663666X,0,9.0
0966817702,0,2.5
096682590X,0,0.0
0966986105,0,10.0
0967059844,0,6.0
0967258502,0,0.0
0967349702,0,10.0
0967370167,0,7.5
0967370183,0,8.0
0967375207,0,6.5
0967408105,0,10.0
0967415306,0,10.0
0967418100,0,0.0
0967441102,0,10.0
0967469708,0,9.0
0967469724,0,9.0
0967469740,0,0.0
0967469767,0,8.0
0967469783,0,0.0
0967555426,0,10.0
096757711X,0,10.0
0967659205,0,0.0
0967673739,0,8.0
0967673747,0,10.0
0967673763,0,4.0
096774590X,0,10.0
0967752809,0,10.0
0967786800,0,10.0
0967967104,0,10.0
0968067824,0,8.0
0968097103,0,5.0
0968288308,0,10.0
0968480403,0,0.0
0970116500,0,10.0
0970172605,0,10.0
0970190719,0,0.0
0970207808,0,7.0
0970335539,0,6.0
097050490X,0,8.0
0970698879,0,10.0
0970777620,0,9.75
0971051968,0,5.0
0971078653,0,10.0
0971144702,0,9.0
0971181802,0,6.0
0971191522,0,0.0
0971191530,0,10.0
097124121X,0,10.0
0971252580,0,10.0
0971304521,0,9.0
0971304564,0,7.0
0971357218,0,10.0
0971400415,0,10.0
0971454817,0,8.0
097145762X,0,10.0
0971614504,0,8.0
0971703205,0,0.0
0971766711,0,5.0
0971880107,0,1.3867403314917126
097189860X,0,8.0
0971942315,0,9.0
0972017801,0,9.0
0972028714,0,8.0
0972034404,0,10.0
0972034412,0,10.0
0972084002,0,10.0
0972084800,0,10.0
0972289305,0,7.0
0972294511,0,4.5
0972324704,0,0.0
0972555706,0,0.0
0972589503,0,10.0
0972669345,0,10.0
0972678301,0,10.0
0972938001,0,3.3333333333333335
0972965505,0,10.0
0974159638,0,10.0
0974265217,0,10.0
0974515922,0,0.0
1400030382,0,6.0
1400030773,0,6.0
1400031192,0,6.0
1400031257,0,4.5
1400031354,0,7.571428571428571
1400031362,0,2.0
1400031699,0,9.0
1400032601,0,7.0
1400032717,0,5.333333333333333
1400033543,0,4.0
1400033993,0,0.0
1400034779,0,6.925925925925926
1400041414,0,8.0
1400042070,0,0.0
1400045029,0,0.0
1400045088,0,0.0
1400047943,0,8.0
1400048303,0,7.5
1400061563,0,0.0
1400075734,0,0.0
1401035094,0,10.0
1401046606,0,0.0
140104817X,0,10.0
1401057888,0,8.0
1401072585,0,10.0
140107877X,0,10.0
1401081274,0,10.0
1401300014,0,8.0
1401300057,0,3.0
1401351913,0,0.0
1401352030,0,5.0
1401352081,0,9.5
1401900127,0,0.0
1401900577,0,0.0
1401901492,0,6.0
1401901689,0,5.0
1403304440,0,0.0
1403315728,0,0.0
1403317534,0,10.0
1403327688,0,10.0
1403340277,0,0.0
1403362947,0,10.0
1403364508,0,9.0
1403365296,0,9.0
1410702766,0,10.0
1410703983,0,8.0
1410716856,0,10.0
1410729435,0,10.0
1410740528,0,8.0
1410742407,0,10.0
1410766632,0,0.0
141077953X,0,0.0
1410781763,0,8.0
1410785971,0,10.0
1410793842,0,0.0
1410794075,0,7.0
1410795136,0,0.0
1410797007,0,10.0
1411600649,0,10.0
1412001153,0,10.0
1413702937,0,8.0
1413707343,0,10.0
141372552X,0,0.0
1414000375,0,5.0
1414013582,0,10.0
1414015186,0,10.0
1414019173,0,6.0
1414026811,0,10.0
1414028482,0,9.0
1414034563,0,10.0
1414036205,0,10.0
1414072716,0,10.0
1414079362,0,9.0
1418412066,0,0.0
141842269X,0,9.0
1418433276,0,0.0
1418442666,0,0.0
1550020730,0,0.0
1550024019,0,7.0
1550171348,0,6.0
1550171933,0,0.0
1550172646,0,9.0
1550223208,0,9.0
1550223968,0,0.0
1550224492,0,6.0
1550225480,0,9.0
1550281372,0,9.0
1550370057,0,9.0
1550373897,0,7.0
1550375148,0,10.0
1550376284,0,2.6666666666666665
1550376411,0,8.0
1550390767,0,0.0
1550390961,0,8.0
1550391038,0,0.0
1550501607,0,0.0
155050200X,0,9.0
1550502654,0,8.0
155054439X,0,4.5
1550544683,0,4.9411764705882355
1550545256,0,0.0
1550546910,0,4.0
155054991X,0,0.0
1550651382,0,0.0
1550741136,0,8.0
1550741195,0,8.0
1550744178,0,0.0
1551051540,0,0.0
1551051729,0,9.0
1551090570,0,9.0
1551110067,0,0.0
1551113678,0,0.0
1551114933,0,8.0
155143072X,0,0.0
155143203X,0,0.0
1551520826,0,0.0
155166013X,0,0.0
1551660717,0,0.0
1551661519,0,0.0
1551661586,0,0.0
1551661713,0,9.0
1551662604,0,4.0
1551662833,0,5.0
1551663015,0,7.0
1551663058,0,5.0
1551664313,0,8.0
155166450X,0,8.0
1551664631,0,0.0
1551664763,0,9.0
1551664801,0,0.0
1551664836,0,0.0
1551664860,0,7.0
1551664917,0,5.0
1551664933,0,7.0
1551664984,0,8.0
1551665069,0,0.0
1551665107,0,0.0
1551665166,0,0.0
155166531X,0,0.0
1551665344,0,5.0
1551665352,0,8.0
1551665379,0,10.0
1551665441,0,0.0
1551665484,0,6.0
1551665514,0,0.0
1551665603,0,0.0
1551665700,0,0.0
1551665719,0,0.0
1551665816,0,7.0
1551665824,0,5.0
1551665913,0,6.0
1551665921,0,7.0
1551666146,0,7.0
1551666251,0,0.0
1551666286,0,5.0
1551666316,0,7.0
1551666391,0,6.0
1551666588,0,6.0
1551666650,0,5.0
1551666952,0,3.0
1551667010,0,3.0
1551667215,0,3.0
1551667282,0,0.0
1551667363,0,0.0
1551667525,0,8.5
1551667959,0,0.0
1551667967,0,5.0
1551668017,0,0.0
1551668076,0,9.0
1551668106,0,0.0
1551668114,0,0.0
1551668122,0,8.0
1551668149,0,3.0
1551668246,0,4.0
1551668270,0,4.333333333333333
1551668289,0,8.0
1551668343,0,6.0
1551668378,0,0.0
1551668424,0,0.0
1551668440,0,0.0
1551668459,0,0.0
1551668491,0,0.0
1551668521,0,5.0
1551668637,0,3.75
1551668696,0,8.0
1551668718,0,8.0
1551668726,0,5.142857142857143
1551668769,0,5.0
155166884X,0,6.4
1551668912,0,2.3333333333333335
1551668947,0,4.333333333333333
1551668971,0,5.0
155166898X,0,8.0
1551668998,0,6.111111111111111
1551669005,0,7.0
1551669021,0,5.0
1551669048,0,0.0
1551669064,0,9.0
1551669072,0,0.0
1551669080,0,0.0
1551669129,0,5.0
1551669145,0,6.0
1551669153,0,4.0
155166917X,0,4.0
1551669188,0,0.0
1551669242,0,10.0
1551669250,0,8.0
1551669285,0,4.0
1551669323,0,1.5
1551669374,0,0.0
1551669412,0,7.0
1551669447,0,0.0
1551669498,0,0.0
1551669501,0,0.0
1551669609,0,0.0
1551669617,0,0.0
1551923564,0,6.0
1551924021,0,6.0
1551925680,0,0.0
1551990482,0,4.0
1552124495,0,8.0
1552125130,0,9.0
1552128202,0,9.0
1552128520,0,10.0
1552780724,0,8.0
1552781879,0,1.0
155278312X,0,8.0
1552975401,0,0.0
1553690257,0,10.0
155369175X,0,10.0
155369452X,0,10.0
1553695445,0,9.0
1553696611,0,5.0
1553697677,0,10.0
1553697847,0,0.0
1553957512,0,0.0
1553958225,0,0.0
1555037143,0,2.0
1555176798,0,9.0
1555217575,0,0.0
1555532209,0,10.0
1555582036,0,5.0
1555610498,0,0.0
1555611435,0,10.0
1555662986,0,0.0
1555834310,0,0.0
1555834337,0,7.0
1555835007,0,7.0
1555835384,0,9.0
1555835600,0,0.0
1555836445,0,9.5
1555919669,0,0.0
155597225X,0,0.0
1555972314,0,10.0
1555972500,0,8.0
1556111304,0,7.0
1556111479,0,7.0
1556112068,0,0.0
1556113854,0,9.0
1556153384,0,5.0
1556158238,0,8.0
1556223765,0,10.0
1556420870,0,8.0
1556521901,0,8.0
1556523874,0,0.0
1556524277,0,7.0
1556590636,0,2.5
1556591152,0,10.0
1556610785,0,0.0
1556611102,0,0.0
1556613458,0,0.0
1556615884,0,10.0
1556617321,0,6.0
1556618123,0,3.5
1556618662,0,9.0
1556619529,0,9.0
1556705069,0,0.0
1556708343,0,0.0
155704256X,0,0.0
1557091552,0,10.0
1557132720,0,5.0
1557483469,0,8.0
1557488150,0,7.0
1557504644,0,7.0
1557531315,0,9.0
1557730342,0,7.0
1557732272,0,5.0
1557736863,0,6.0
1557831793,0,0.0
1558171177,0,0.0
1558171363,0,9.0
1558177221,0,8.0
1558214291,0,5.0
1558216847,0,3.5
1558505822,0,8.0
155853086X,0,8.0
1558531025,0,3.857142857142857
1558531084,0,7.0
1558531491,0,4.0
1558531564,0,8.0
1558532765,0,8.0
1558533311,0,7.0
1558535950,0,0.0
1558685502,0,5.0
1558703616,0,10.0
1558740201,0,0.0
155874262X,0,6.523809523809524
1558743545,0,4.0
1558743790,0,7.0
1558744193,0,10.0
155874424X,0,6.5
1558744290,0,7.0
1558744304,0,0.0
1558745157,0,0.0
1558745718,0,5.8
1558746099,0,0.0
1558746161,0,6.0
1558746226,0,3.25
1558747109,0,5.333333333333333
1558747435,0,10.0
1558747613,0,5.0
1558749217,0,0.0
1558749705,0,6.0
1558749780,0,8.0
1558851070,0,8.0
1559210249,0,9.0
1559210338,0,0.0
155921144X,0,10.0
1559585579,0,6.0
1559702753,0,6.0
155970358X,0,4.5
1559703830,0,10.0
1559704381,0,9.0
1559705647,0,8.0
1559720069,0,0.0
1559722525,0,0.0
1559723327,0,9.0
1559723645,0,0.0
1559724439,0,0.0
1559724749,0,0.0
1560233826,0,8.0
1560250909,0,0.0
1560252006,0,0.0
1560252480,0,0.0
1560252677,0,0.0
1560255021,0,8.0
1560255102,0,0.0
156044293X,0,5.0
1560445386,0,0.0
1560761172,0,3.5
1560761563,0,6.0
1560974273,0,8.0
1561010812,0,10.0
1561381489,0,5.0
1561383619,0,0.0
1561384186,0,8.0
1561385751,0,0.0
156138626X,0,8.0
1561450928,0,7.0
1561451304,0,4.0
1561483761,0,10.0
1561584177,0,5.0
1561705683,0,9.0
1561705942,0,8.0
1561706213,0,8.0
156170718X,0,0.0
1561708445,0,5.0
1561709743,0,5.0
1561792802,0,5.0
1561794651,0,0.0
1561794708,0,10.0
1561797111,0,8.0
1561799254,0,1.0
1561840092,0,10.0
1562054988,0,0.0
156205791X,0,0.0
156245191X,0,0.0
1562470043,0,0.0
1562477536,0,0.0
1562477676,0,4.0
1562614657,0,9.0
1562614886,0,7.0
1562763113,0,6.0
1562790811,0,0.0
1562827251,0,4.0
1562827693,0,8.0
1563050846,0,10.0
1563050854,0,10.0
156305664X,0,10.0
1563097249,0,10.0
1563152215,0,0.0
1563246015,0,7.5
1563411148,0,10.0
1563521059,0,9.0
1563523302,0,7.0
1563524317,0,0.0
1563824906,0,8.0
1563841908,0,10.0
1563896613,0,9.0
1563920301,0,4.0
1564025276,0,9.0
1564142965,0,7.0
1564145549,0,8.0
1564147118,0,0.0
1564400263,0,5.0
1564409988,0,7.0
1564580806,0,8.0
1564581128,0,5.0
1564764281,0,0.0
156476706X,0,7.0
1564770613,0,0.0
1565048105,0,0.0
1565072340,0,7.0
1565074165,0,3.0
1565077172,0,1.0
1565077954,0,0.0
1565120027,0,10.0
1565120035,0,7.0
1565120094,0,5.0
1565120612,0,0.0
1565121104,0,4.0
1565121333,0,5.0
1565121562,0,8.0
1565121651,0,0.0
1565122178,0,8.0
1565122402,0,0.0
1565122437,0,4.0
1565122615,0,7.0
1565122798,0,8.0
156512281X,0,0.0
1565122976,0,10.0
1565123034,0,0.0
1565123077,0,9.0
1565123107,0,8.5
1565123123,0,0.0
1565123158,0,0.0
1565123638,0,2.0
1565123875,0,10.0
1565611047,0,8.0
1565655206,0,3.0
156584260X,0,0.0
1565923715,0,8.0
1565924177,0,0.0
1565924274,0,7.0
1565925157,0,0.0
1566190274,0,10.0
1566193060,0,8.0
1566195268,0,0.0
1566195500,0,5.0
1566195527,0,0.0
1566197120,0,7.0
1566197511,0,10.0
1566250846,0,0.0
1566472741,0,8.0
156663332X,0,5.0
1566840287,0,10.0
1566867185,0,7.0
1566891558,0,0.0
1567181880,0,0.0
156718278X,0,7.0
1567183557,0,0.0
1567184642,0,4.0
1567184715,0,0.0
1567186610,0,6.0
1567188079,0,0.0
1567312292,0,10.0
1567312667,0,6.0
1567510981,0,7.0
1567511589,0,8.0
1567511708,0,4.0
1567611745,0,5.0
1567920365,0,4.0
1568360428,0,10.0
1568362536,0,0.0
1568382138,0,10.0
1568490224,0,6.0
1568581505,0,8.0
1568581912,0,8.0
1568582110,0,6.0
1568654782,0,8.666666666666666
1568655290,0,6.0
1568655622,0,3.3333333333333335
1568843909,0,7.0
1568846967,0,2.0
1569246815,0,9.0
156924748X,0,0.0
1569310254,0,10.0
1569313725,0,7.0
1569313784,0,0.0
1569313830,0,3.0
1569470014,0,0.0
156947012X,0,4.0
1569470170,0,0.0
1569470324,0,0.0
1569470618,0,0.0
1569470693,0,0.0
1569471142,0,1.6666666666666667
1569471231,0,8.0
1569471622,0,0.0
156947169X,0,0.0
1569472017,0,0.0
1569472025,0,8.0
1569472106,0,0.0
1569472424,0,4.0
1569472793,0,0.0
156947334X,0,10.0
1569550050,0,0.0
156955028X,0,6.0
156955191X,0,9.0
1569751137,0,3.0
1569752788,0,6.0
1569753210,0,2.0
156980091X,0,8.0
156987400X,0,0.0
1570031363,0,0.0
1570362971,0,0.0
1570620636,0,10.0
1570621608,0,9.0
1570621764,0,0.0
1570623392,0,8.0
1570623449,0,8.0
1570623635,0,4.0
1570624305,0,10.0
157062531X,0,6.0
157064196X,0,0.0
157064263X,0,8.0
1570710805,0,8.0
1570713383,0,8.0
1570718245,0,0.0
1570719462,0,6.0
1570719586,0,2.0
1570820449,0,0.0
1570980926,0,5.0
1571025006,0,0.0
1571312099,0,0.0
1571312110,0,0.0
1571312471,0,9.0
1571690042,0,0.0
1571740562,0,0.0
1571740570,0,9.0
1571743073,0,5.0
1571743235,0,7.5
1571892044,0,7.5
1571971998,0,0.0
1572231319,0,0.0
1572232684,0,10.0
1572433264,0,7.0
1572970014,0,6.0
1572970251,0,0.0
1572970529,0,0.0
1572970669,0,8.0
1572971304,0,0.0
1572972076,0,0.0
1572972734,0,7.0
1572972971,0,6.0
1572973315,0,7.0
157297334X,0,0.0
1573220027,0,8.0
1573220167,0,3.0
1573220280,0,0.0
1573220426,0,0.0
1573220485,0,0.0
1573220531,0,7.5
1573220787,0,0.0
1573220825,0,9.0
1573220906,0,7.0
1573221090,0,9.0
1573221201,0,0.0
1573221228,0,5.0
1573221279,0,5.0
1573221376,0,8.0
1573221465,0,6.333333333333333
1573221503,0,4.5
1573221538,0,0.0
1573221643,0,8.0
1573221708,0,9.0
1573221767,0,7.0
1573221791,0,8.0
1573221856,0,7.0
157322202X,0,6.25
1573222038,0,0.0
1573222089,0,0.0
1573222135,0,0.0
1573222259,0,7.0
1573222267,0,4.666666666666667
1573222321,0,0.0
1573222348,0,9.0
1573222461,0,8.0
1573222666,0,10.0
1573223328,0,5.0
1573223565,0,0.0
1573223573,0,5.0
1573223786,0,9.0
1573225126,0,10.0
1573225320,0,6.0
1573225517,0,4.428571428571429
1573225770,0,0.0
1573225789,0,6.173913043478261
1573226106,0,10.0
1573226491,0,7.0
1573226521,0,0.0
1573226556,0,0.0
1573226963,0,0.0
1573227161,0,8.333333333333334
1573227218,0,0.0
1573227226,0,4.666666666666667
1573227811,0,4.666666666666667
1573227978,0,7.5
1573228214,0,6.111111111111111
157322829X,0,9.0
1573228354,0,8.0
1573228583,0,4.0
1573228710,0,8.0
1573228737,0,0.0
1573229083,0,6.2
1573229148,0,0.0
1573229326,0,4.2272727272727275
1573229350,0,5.0
1573229385,0,3.1666666666666665
1573229725,0,0.0
1573240109,0,0.0
1573240117,0,0.0
1573240249,0,0.0
1573240567,0,6.0
1573240583,0,7.0
157324063X,0,5.0
1573240796,0,8.0
1573240923,0,7.0
1573240966,0,0.0
1573241490,0,0.0
157324175X,0,0.0
1573245038,0,0.0
1573245577,0,7.0
1573441244,0,10.0
157392010X,0,10.0
1573920363,0,0.0
1573920533,0,6.5
1573928275,0,10.0
1574090852,0,7.0
1574411586,0,5.0
157500092X,0,5.0
157500108X,0,6.0
1575130211,0,5.0
1575440377,0,0.0
1575450429,0,3.3333333333333335
1575660679,0,5.0
1575660733,0,0.0
1575660784,0,0.0
1575661071,0,9.0
1575661543,0,8.0
1575661594,0,0.0
1575661616,0,10.0
1575662000,0,0.0
1575662035,0,9.0
1575662116,0,0.0
1575662612,0,5.0
1575663139,0,0.0
1575663295,0,10.0
1575663554,0,8.0
1575663708,0,6.0
1575663988,0,4.5
1575664054,0,0.0
1575664720,0,5.0
1575666243,0,0.0
1575666529,0,6.0
1575666731,0,6.0
157566691X,0,9.0
1575667274,0,7.0
1575667320,0,4.0
1575667878,0,4.0
1575668270,0,7.0
1575668742,0,0.0
1575669242,0,7.0
1575842955,0,10.0
1576105407,0,8.0
1576730824,0,10.0
1576732835,0,6.0
1576732878,0,4.0
1576733165,0,10.0
1576733971,0,0.0
1576734013,0,0.0
1576734587,0,4.0
1576734773,0,0.0
1576735974,0,0.0
1576736113,0,7.5
1576736423,0,0.0
1576736466,0,5.0
1576736857,0,5.0
1576737098,0,8.0
1576737284,0,8.0
1576737330,0,3.5
1576737632,0,10.0
1576737748,0,9.0
1576738167,0,7.8
1576738191,0,0.0
1576738469,0,7.0
1576739252,0,0.0
1576739422,0,0.0
1576739759,0,7.0
1576739767,0,0.0
1576750159,0,6.666666666666667
1576750299,0,0.0
1576750620,0,10.0
1576751457,0,0.0
1576751511,0,0.0
1576751996,0,3.3333333333333335
1576832937,0,0.0
1577192702,0,10.0
1577193563,0,0.0
1577310721,0,0.0
1577311523,0,9.0
1577311825,0,7.0
1577311922,0,10.0
1577312120,0,0.0
1577312163,0,8.0
1577312333,0,10.0
1577481917,0,5.0
1577483499,0,0.0
1577487125,0,0.0
1577489705,0,0.0
1577780728,0,5.0
157778121X,0,0.0
157794304X,0,0.0
1578210615,0,5.0
1578400082,0,0.0
1578511402,0,7.0
1578561256,0,10.0
1578561949,0,10.0
1578562325,0,6.0
1578562333,0,7.0
1578564395,0,10.0
1578564816,0,9.0
1578565383,0,0.0
1578591155,0,1.0
1578631513,0,10.0
1578632005,0,9.0
1578632730,0,0.0
1578660742,0,0.0
1578660963,0,0.0
1579121470,0,6.0
1579213081,0,10.0
157921343X,0,0.0
1579542913,0,0.0
1579546463,0,9.0
1579620329,0,0.0
1580050158,0,0.0
1580050298,0,0.0
158005031X,0,5.0
1580050514,0,10.0
1580050883,0,0.0
1580080405,0,8.0
1580083501,0,10.0
1580170773,0,8.0
158017308X,0,0.0
1580173918,0,0.0
1580620809,0,8.0
1580621228,0,5.0
1580623085,0,8.0
158062524X,0,3.5
1580627560,0,3.5
1580910262,0,0.0
1581150245,0,8.0
1581152396,0,0.0
1581342195,0,10.0
1581346085,0,5.666666666666667
1581820089,0,8.0
1582293376,0,10.0
1582340269,0,7.0
1582341028,0,7.0
1582341400,0,7.333333333333333
158234146X,0,5.5
1582341591,0,7.0
1582342083,0,5.0
1582342423,0,8.0
1582431310,0,4.0
1582431604,0,8.0
1582431795,0,5.0
1582432430,0,7.0
1582432546,0,7.0
158243297X,0,4.0
1582442614,0,9.0
1582460175,0,6.0
1582460612,0,8.0
1582701024,0,8.0
1582970262,0,0.0
1583140344,0,0.0
1583142606,0,9.0
1583220410,0,3.0
1583224890,0,0.0
1583224912,0,9.333333333333334
1583226443,0,8.0
1583331298,0,0.0
1583485473,0,10.0
