,uid,age,country_id
108421,146663,60.0,6
108422,146664,28.0,13
108423,146665,60.0,0
108424,146666,60.0,3
108425,146667,38.0,7
108426,146669,60.0,9
108427,146671,34.0,9
108428,146672,60.0,3
108429,146673,60.0,0
108430,146674,29.0,5
108431,146675,29.0,0
108432,146676,60.0,0
108433,146677,27.0,0
108434,146678,46.0,9
108435,146679,36.0,0
108436,146680,60.0,0
108437,146681,60.0,4
108438,146683,60.0,0
108439,146684,60.0,0
108440,146685,60.0,9
108441,146686,60.0,0
108442,146688,60.0,0
108443,146689,25.0,0
108444,146690,23.0,20
108445,146691,22.0,147191
108446,146693,34.0,30
108447,146694,16.0,5
108448,146695,60.0,14
108449,146696,60.0,42
108450,146697,34.0,21
108451,146698,60.0,0
108452,146700,26.0,14
108453,146701,60.0,0
108454,146703,74.0,0
108455,146704,60.0,256
108456,146705,60.0,0
108457,146707,21.0,9
108458,146710,60.0,6
108459,146711,60.0,0
108460,146713,27.0,9
108461,146715,29.0,21
108462,146716,55.0,3
108463,146717,60.0,14
108464,146719,60.0,0
108465,146720,19.0,9
108466,146723,60.0,9
108467,146725,60.0,9
108468,146726,23.0,9
108469,146727,27.0,9
108470,146728,60.0,0
108471,146729,35.0,0
108472,146730,42.0,5
108473,146731,21.0,5
108474,146732,50.0,147232
108475,146733,23.0,6
108476,146735,24.0,0
108477,146736,21.0,0
108478,146737,60.0,0
108479,146738,39.0,126
108480,146739,27.0,0
108481,146740,43.0,0
108482,146741,57.0,0
108483,146742,60.0,0
108484,146743,60.0,4
108485,146744,60.0,0
108486,146747,60.0,76
108487,146748,60.0,0
108488,146750,60.0,9
108489,146751,33.0,3
108490,146752,34.0,47
108491,146753,27.0,13
108492,146754,25.0,18
108493,146755,29.0,3
108494,146756,23.0,3
108495,146757,60.0,0
108496,146758,36.0,0
108497,146760,36.0,0
108498,146761,60.0,9
108499,146762,38.0,0
108500,146763,60.0,0
108501,146764,30.0,0
108502,146765,27.0,0
108503,146766,60.0,0
108504,146767,60.0,0
108505,146768,27.0,17
108506,146769,60.0,0
108507,146771,51.0,0
108508,146772,21.0,3
108509,146775,64.0,0
108510,146776,45.0,0
108511,146777,33.0,9
108512,146779,29.0,78
108513,146780,60.0,0
108514,146782,60.0,0
108515,146783,46.0,0
108516,146785,60.0,13
108517,146786,27.0,4
108518,146790,34.0,14
108519,146791,60.0,0
108520,146792,60.0,14
108521,146795,27.0,5
108522,146796,60.0,0
108523,146797,44.0,80
108524,146799,60.0,13
108525,146800,60.0,0
108526,146801,21.0,9
108527,146802,60.0,6
108528,146805,28.0,0
108529,146806,43.0,0
108530,146807,60.0,13
108531,146808,60.0,0
108532,146809,65.0,0
108533,146810,17.0,0
108534,146811,60.0,0
108535,146813,42.0,41
108536,146814,26.0,0
108537,146816,60.0,0
108538,146817,60.0,0
108539,146818,32.0,5
108540,146819,21.0,6
108541,146820,20.0,44
108542,146822,23.0,3
108543,146824,21.0,2
108544,146825,52.0,4
108545,146827,33.0,5
108546,146828,46.0,0
108547,146829,60.0,0
108548,146830,28.0,20
108549,146831,46.0,5
108550,146832,67.0,4
108551,146833,60.0,16
108552,146834,34.0,2
108553,146835,19.0,2
108554,146836,60.0,6
108555,146837,60.0,14
108556,146838,29.0,0
108557,146839,57.0,0
108558,146840,60.0,0
108559,146841,54.0,0
108560,146842,69.0,0
108561,146843,60.0,0
108562,146844,60.0,0
108563,146845,20.0,9
108564,146846,36.0,13
108565,146847,60.0,0
108566,146848,56.0,17
108567,146850,52.0,0
108568,146851,60.0,0
108569,146852,41.0,6
108570,146853,44.0,9
108571,146856,57.0,0
108572,146857,60.0,0
108573,146858,49.0,0
108574,146860,53.0,3
108575,146861,60.0,0
108576,146862,69.0,0
108577,146864,60.0,0
108578,146865,60.0,0
108579,146866,60.0,13
108580,146867,63.0,0
108581,146868,24.0,5
108582,146869,60.0,0
108583,146870,60.0,0
108584,146871,19.0,0
108585,146873,27.0,42
108586,146875,60.0,11
108587,146877,60.0,0
108588,146879,55.0,0
108589,146880,24.0,21
108590,146881,60.0,147381
108591,146882,31.0,0
108592,146883,23.0,18
108593,146884,28.0,4
108594,146885,60.0,147385
108595,146886,60.0,0
108596,146887,60.0,0
108597,146889,60.0,147389
108598,146891,19.0,3
108599,146892,34.0,0
108600,146893,49.0,4
108601,146895,39.0,147395
108602,146896,0.0,13
108603,146897,60.0,6
108604,146898,33.0,9
108605,146899,21.0,0
108606,146901,60.0,0
108607,146902,28.0,5
108608,146903,18.0,0
108609,146904,63.0,29
108610,146905,22.0,60
108611,146906,60.0,0
108612,146907,22.0,5
108613,146909,60.0,13
108614,146910,60.0,0
108615,146911,60.0,0
108616,146914,28.0,3
108617,146916,24.0,9
108618,146918,30.0,3
108619,146919,20.0,10
108620,146920,20.0,0
108621,146921,45.0,5
108622,146922,60.0,0
108623,146923,20.0,0
108624,146924,50.0,5
108625,146925,50.0,0
108626,146927,57.0,4
108627,146928,23.0,5
108628,146929,60.0,43
108629,146930,60.0,13
108630,146931,35.0,5
108631,146933,60.0,0
108632,146934,60.0,13
108633,146936,27.0,13
108634,146937,21.0,9
108635,146939,46.0,6
108636,146941,34.0,6
108637,146942,60.0,0
108638,146943,51.0,0
108639,146945,60.0,6
108640,146946,60.0,6
108641,146947,25.0,5
108642,146948,40.0,0
108643,146949,60.0,0
108644,146950,60.0,0
108645,146951,60.0,5
108646,146953,31.0,2
108647,146956,33.0,147456
108648,146958,60.0,6
108649,146959,25.0,5
108650,146960,45.0,9
108651,146961,53.0,5
108652,146962,30.0,5
108653,146963,16.0,16
108654,146965,38.0,9
108655,146966,21.0,3
108656,146968,32.0,5
108657,146969,60.0,9
108658,146970,22.0,10
108659,146971,60.0,0
108660,146972,60.0,5
108661,146973,35.0,5
108662,146974,19.0,0
108663,146975,32.0,6
108664,146976,32.0,5
108665,146977,23.0,6
108666,146978,60.0,13
108667,146979,60.0,0
108668,146980,33.0,4
108669,146981,28.0,5
108670,146982,23.0,5
108671,146983,34.0,0
108672,146984,22.0,5
108673,146985,49.0,0
108674,146986,33.0,9
108675,146988,20.0,0
108676,146990,51.0,5
108677,146994,20.0,5
108678,146995,60.0,0
108679,146996,18.0,5
108680,146997,60.0,0
108681,146998,31.0,0
108682,147000,60.0,147500
108683,147001,60.0,6
108684,147002,17.0,0
108685,147003,60.0,0
108686,147004,60.0,0
108687,147005,17.0,16
108688,147006,21.0,9
108689,147007,17.0,16
108690,147008,34.0,5
108691,147009,37.0,5
108692,147010,60.0,2
108693,147011,18.0,6
108694,147012,60.0,0
108695,147013,26.0,5
108696,147015,60.0,0
108697,147018,32.0,0
108698,147019,60.0,13
108699,147020,47.0,6
108700,147023,60.0,4
108701,147024,60.0,42
108702,147025,23.0,6
108703,147027,28.0,0
108704,147028,28.0,13
108705,147029,60.0,9
108706,147030,60.0,0
108707,147031,60.0,13
108708,147032,60.0,0
108709,147033,18.0,4
108710,147034,19.0,4
108711,147035,60.0,0
108712,147036,60.0,6
108713,147038,23.0,50
108714,147041,60.0,13
108715,147042,28.0,3
108716,147043,60.0,13
108717,147046,24.0,17
108718,147048,60.0,17
108719,147049,17.0,3
108720,147050,23.0,0
108721,147051,52.0,0
108722,147053,39.0,0
108723,147054,48.0,0
108724,147055,33.0,3
108725,147056,65.0,0
108726,147057,60.0,0
108727,147059,50.0,0
108728,147061,47.0,4
108729,147063,60.0,0
108730,147064,53.0,0
108731,147065,18.0,0
108732,147066,60.0,6
108733,147067,22.0,5
108734,147068,60.0,3
108735,147069,64.0,17
108736,147070,13.0,4
108737,147071,60.0,0
108738,147072,29.0,20
108739,147073,43.0,0
108740,147074,31.0,6
108741,147076,60.0,147576
108742,147077,60.0,0
108743,147078,27.0,21
108744,147079,60.0,6
108745,147080,60.0,0
108746,147081,60.0,0
108747,147082,34.0,147582
108748,147083,36.0,0
108749,147084,41.0,20
108750,147085,35.0,6
108751,147087,60.0,0
108752,147088,25.0,5
108753,147090,60.0,0
108754,147092,26.0,267
108755,147093,38.0,0
108756,147096,45.0,0
108757,147098,19.0,9
108758,147099,49.0,5
108759,147100,52.0,0
108760,147102,40.0,0
108761,147103,35.0,6
108762,147104,42.0,4
108763,147105,60.0,0
108764,147106,38.0,10
108765,147107,29.0,6
108766,147108,60.0,0
108767,147109,56.0,4
108768,147110,60.0,13
108769,147113,11.0,251
108770,147114,55.0,111
108771,147116,30.0,20
108772,147118,60.0,0
108773,147119,20.0,9
108774,147121,60.0,0
108775,147122,43.0,0
108776,147123,24.0,2
108777,147125,60.0,9
108778,147126,26.0,0
108779,147127,60.0,11
108780,147128,60.0,2
108781,147129,60.0,0
108782,147130,25.0,3
108783,147131,60.0,0
108784,147132,19.0,9
108785,147133,60.0,0
108786,147134,35.0,9
108787,147135,40.0,0
108788,147137,60.0,0
108789,147138,17.0,3
108790,147139,60.0,0
108791,147140,60.0,0
108792,147143,17.0,0
108793,147144,20.0,20
108794,147146,28.0,5
108795,147147,38.0,9
108796,147148,50.0,3
108797,147149,60.0,0
108798,147151,38.0,3
108799,147152,60.0,0
108800,147153,60.0,3
108801,147157,29.0,3
108802,147158,18.0,6
108803,147159,34.0,3
108804,147160,60.0,0
108805,147163,32.0,3
108806,147165,60.0,3
108807,147167,48.0,3
108808,147169,56.0,3
108809,147171,60.0,3
108810,147172,60.0,0
108811,147173,37.0,0
108812,147174,51.0,3
108813,147175,28.0,3
108814,147176,60.0,6
108815,147177,61.0,3
108816,147178,60.0,0
108817,147179,60.0,6
108818,147180,44.0,0
108819,147181,18.0,0
108820,147182,60.0,17
108821,147183,62.0,0
108822,147184,60.0,0
108823,147185,60.0,3
108824,147186,60.0,0
108825,147187,41.0,0
108826,147188,47.0,0
108827,147189,70.0,0
108828,147190,60.0,13
108829,147191,54.0,0
108830,147192,34.0,0
108831,147193,47.0,0
108832,147194,23.0,5
108833,147195,26.0,3
108834,147196,16.0,31
108835,147197,19.0,5
108836,147198,42.0,13
108837,147199,17.0,31
108838,147202,27.0,3
108839,147203,16.0,0
108840,147204,60.0,0
108841,147206,60.0,13
108842,147207,26.0,9
108843,147208,17.0,9
108844,147209,60.0,26
108845,147211,60.0,9
108846,147212,20.0,5
108847,147213,27.0,21
108848,147214,60.0,0
108849,147216,48.0,0
108850,147217,60.0,13
108851,147219,60.0,0
108852,147220,60.0,0
108853,147221,60.0,0
108854,147222,44.0,0
108855,147223,60.0,0
108856,147225,60.0,9
108857,147226,60.0,0
108858,147227,42.0,0
108859,147228,60.0,0
108860,147229,60.0,0
108861,147231,60.0,0
108862,147232,39.0,0
108863,147233,26.0,4
108864,147234,60.0,0
108865,147235,60.0,0
108866,147236,36.0,0
108867,147237,24.0,0
108868,147238,32.0,4
108869,147239,14.0,0
108870,147240,60.0,6
108871,147241,42.0,0
108872,147242,60.0,9
108873,147243,24.0,0
108874,147244,43.0,0
108875,147245,22.0,0
108876,147246,60.0,0
108877,147247,60.0,0
108878,147250,60.0,0
108879,147251,60.0,0
108880,147252,60.0,32
108881,147253,70.0,0
108882,147254,25.0,13
108883,147255,60.0,4
108884,147257,31.0,3
108885,147258,60.0,0
108886,147259,60.0,0
108887,147260,36.0,0
108888,147261,19.0,0
108889,147262,60.0,0
108890,147263,28.0,0
108891,147264,54.0,0
108892,147265,24.0,11
108893,147266,35.0,3
108894,147267,60.0,0
108895,147268,54.0,0
108896,147269,60.0,0
108897,147271,60.0,0
108898,147272,29.0,30
108899,147273,68.0,0
108900,147274,60.0,0
108901,147275,20.0,0
108902,147277,40.0,0
108903,147278,17.0,0
108904,147279,60.0,11
108905,147280,60.0,0
108906,147281,60.0,0
108907,147283,22.0,38
108908,147284,40.0,0
108909,147285,60.0,0
108910,147287,60.0,13
108911,147288,42.0,7
108912,147289,20.0,9
108913,147290,44.0,3
108914,147291,60.0,3
108915,147293,60.0,0
108916,147294,60.0,6
108917,147295,56.0,3
108918,147296,29.0,9
108919,147297,60.0,0
108920,147298,60.0,3
108921,147299,60.0,4
108922,147300,30.0,5
108923,147301,28.0,5
108924,147302,60.0,42
108925,147303,51.0,0
108926,147304,45.0,0
108927,147305,66.0,0
108928,147306,29.0,20
108929,147309,35.0,0
108930,147311,60.0,0
108931,147312,22.0,5
108932,147314,24.0,0
108933,147315,31.0,0
108934,147316,25.0,0
108935,147317,25.0,4
108936,147318,60.0,3
108937,147319,60.0,14
108938,147320,60.0,0
108939,147321,38.0,0
108940,147322,22.0,50
108941,147323,21.0,26
108942,147325,61.0,0
108943,147326,60.0,6
108944,147327,60.0,0
108945,147328,36.0,0
108946,147329,60.0,0
108947,147330,78.0,0
108948,147331,33.0,9
108949,147332,63.0,2
108950,147334,41.0,0
108951,147335,23.0,9
108952,147336,60.0,149
108953,147338,25.0,9
108954,147339,24.0,6
108955,147340,34.0,6
108956,147342,60.0,17
108957,147343,26.0,20
108958,147344,37.0,3
108959,147346,31.0,3
108960,147347,28.0,3
108961,147349,60.0,3
108962,147351,28.0,3
108963,147352,33.0,3
108964,147353,28.0,3
108965,147354,60.0,0
108966,147355,60.0,9
108967,147358,60.0,0
108968,147359,60.0,48
108969,147361,52.0,0
108970,147362,24.0,0
108971,147363,60.0,0
108972,147364,32.0,13
108973,147365,60.0,0
108974,147366,34.0,9
108975,147367,32.0,0
108976,147368,60.0,0
108977,147370,51.0,0
108978,147371,60.0,14
108979,147372,41.0,0
108980,147373,54.0,0
108981,147374,60.0,6
108982,147375,55.0,0
108983,147377,27.0,0
108984,147378,20.0,0
108985,147379,54.0,0
108986,147381,60.0,147881
108987,147382,26.0,13
108988,147383,60.0,0
108989,147384,36.0,9
108990,147388,60.0,0
108991,147389,42.0,0
108992,147390,28.0,6
108993,147391,34.0,0
108994,147392,60.0,0
108995,147393,46.0,0
108996,147394,49.0,0
108997,147395,33.0,9
108998,147397,60.0,9
108999,147398,34.0,6
109000,147399,60.0,13
109001,147400,34.0,0
109002,147402,60.0,0
109003,147403,34.0,0
109004,147405,53.0,3
109005,147406,60.0,0
109006,147407,62.0,0
109007,147408,38.0,3
109008,147409,60.0,29
109009,147410,64.0,0
109010,147411,21.0,2
109011,147412,19.0,9
109012,147415,60.0,6
109013,147417,60.0,0
109014,147418,60.0,6
109015,147422,60.0,0
109016,147423,55.0,6
109017,147424,35.0,4
109018,147425,60.0,0
109019,147426,66.0,0
109020,147428,33.0,9
109021,147429,27.0,147929
109022,147430,47.0,0
109023,147432,16.0,3
109024,147434,14.0,0
109025,147435,55.0,0
109026,147436,39.0,0
109027,147437,60.0,31
109028,147439,32.0,0
109029,147440,39.0,0
109030,147441,34.0,3
109031,147442,67.0,0
109032,147443,21.0,6
109033,147444,60.0,21
109034,147445,60.0,13
109035,147446,43.0,0
109036,147448,60.0,6
109037,147449,60.0,3
109038,147450,21.0,3
109039,147452,60.0,0
109040,147453,33.0,4
109041,147454,60.0,6
109042,147455,48.0,6
109043,147456,60.0,6
109044,147458,27.0,3
109045,147459,16.0,0
109046,147461,60.0,4
109047,147464,0.0,3
109048,147466,25.0,3
109049,147467,47.0,0
109050,147468,60.0,4
109051,147469,60.0,17
109052,147470,60.0,21
109053,147471,60.0,13
109054,147473,60.0,3
109055,147474,60.0,0
109056,147476,60.0,0
109057,147477,25.0,21
109058,147478,21.0,6
109059,147480,60.0,0
109060,147481,60.0,0
109061,147485,29.0,3
109062,147486,31.0,9
109063,147487,25.0,0
109064,147488,21.0,47
109065,147489,31.0,47
109066,147493,20.0,0
109067,147495,38.0,3
109068,147496,61.0,0
109069,147497,60.0,49
109070,147499,60.0,0
109071,147500,13.0,0
109072,147501,60.0,0
109073,147502,104.0,9
109074,147504,20.0,0
109075,147506,33.0,42
109076,147507,60.0,6
109077,147508,22.0,7
109078,147510,23.0,30
109079,147511,60.0,0
109080,147512,60.0,0
109081,147514,29.0,11
109082,147515,30.0,5
109083,147517,60.0,13
109084,147518,1.0,24
109085,147519,24.0,10
109086,147520,17.0,9
109087,147521,60.0,0
109088,147524,60.0,0
109089,147525,22.0,320
109090,147526,60.0,0
109091,147527,60.0,0
109092,147529,17.0,0
109093,147530,27.0,0
109094,147531,70.0,0
109095,147532,48.0,0
109096,147533,27.0,0
109097,147535,49.0,0
109098,147536,60.0,148036
109099,147539,40.0,0
109100,147540,37.0,4
109101,147541,56.0,0
109102,147542,22.0,0
109103,147544,41.0,0
109104,147546,60.0,0
109105,147547,60.0,0
109106,147548,60.0,0
109107,147549,60.0,0
109108,147551,48.0,0
109109,147553,47.0,0
109110,147554,44.0,6
109111,147556,60.0,6
109112,147557,60.0,0
109113,147558,35.0,13
109114,147559,61.0,0
109115,147560,23.0,5
109116,147562,40.0,0
109117,147563,31.0,13
109118,147564,16.0,5
109119,147565,20.0,62
109120,147566,60.0,3
109121,147567,60.0,0
109122,147568,60.0,13
109123,147569,25.0,13
109124,147570,23.0,13
109125,147573,60.0,13
109126,147577,18.0,20
109127,147580,15.0,1
109128,147581,60.0,9
109129,147582,20.0,5
109130,147583,35.0,6
109131,147584,19.0,5
109132,147585,23.0,6
109133,147586,21.0,5
109134,147587,60.0,21
109135,147589,55.0,5
109136,147590,55.0,0
109137,147592,31.0,9
109138,147593,19.0,13
109139,147594,60.0,0
109140,147598,19.0,6
109141,147600,17.0,0
109142,147601,22.0,0
109143,147602,60.0,0
109144,147603,23.0,5
109145,147604,59.0,0
109146,147605,60.0,0
109147,147606,32.0,0
109148,147607,18.0,0
109149,147609,62.0,6
109150,147610,60.0,9
109151,147611,46.0,0
109152,147612,40.0,6
109153,147613,35.0,9
109154,147615,36.0,4
109155,147617,46.0,4
109156,147618,34.0,0
109157,147619,60.0,188
109158,147621,19.0,5
109159,147622,23.0,13
109160,147624,47.0,0
109161,147625,60.0,0
109162,147626,60.0,6
109163,147628,31.0,3
109164,147629,28.0,0
109165,147630,24.0,9
109166,147631,60.0,0
109167,147633,52.0,9
109168,147634,15.0,6
109169,147635,60.0,14
109170,147636,60.0,48
109171,147637,15.0,105
109172,147641,43.0,0
109173,147643,26.0,9
109174,147646,23.0,148146
109175,147647,60.0,9
109176,147648,24.0,4
109177,147651,60.0,9
109178,147653,18.0,9
109179,147654,20.0,9
109180,147655,29.0,33
109181,147656,19.0,0
109182,147657,20.0,0
109183,147658,41.0,0
109184,147659,60.0,75
109185,147660,60.0,0
109186,147661,49.0,5
109187,147662,60.0,148162
109188,147663,26.0,5
109189,147664,60.0,0
109190,147665,29.0,0
109191,147667,31.0,13
109192,147668,60.0,148168
109193,147669,60.0,13
109194,147670,35.0,0
109195,147671,60.0,6
109196,147672,30.0,0
109197,147674,25.0,43
109198,147675,21.0,9
109199,147677,47.0,0
109200,147679,26.0,5
109201,147681,17.0,30
109202,147682,22.0,0
109203,147683,60.0,6
109204,147684,25.0,6
109205,147685,60.0,0
109206,147689,24.0,20
109207,147690,44.0,0
109208,147691,60.0,0
109209,147692,24.0,5
109210,147693,27.0,0
109211,147694,60.0,0
109212,147695,60.0,0
109213,147696,27.0,75
109214,147699,29.0,3
109215,147700,60.0,14
109216,147702,60.0,0
109217,147703,38.0,0
109218,147705,60.0,0
109219,147706,48.0,5
109220,147707,23.0,0
109221,147708,60.0,16
109222,147709,19.0,5
109223,147711,19.0,5
109224,147712,60.0,13
109225,147713,17.0,5
109226,147715,33.0,5
109227,147716,67.0,0
109228,147718,60.0,0
109229,147719,27.0,5
109230,147720,60.0,5
109231,147723,60.0,0
109232,147724,21.0,0
109233,147725,60.0,0
109234,147726,60.0,0
109235,147727,60.0,6
109236,147728,84.0,0
109237,147729,60.0,7
109238,147730,22.0,5
109239,147732,60.0,13
109240,147733,60.0,13
109241,147734,60.0,0
109242,147735,29.0,5
109243,147736,60.0,13
109244,147737,60.0,13
109245,147738,60.0,0
109246,147739,24.0,5
109247,147740,60.0,13
109248,147741,60.0,13
109249,147743,60.0,13
109250,147746,60.0,13
109251,147747,47.0,0
109252,147748,24.0,13
109253,147750,30.0,5
109254,147751,43.0,0
109255,147753,25.0,57
109256,147754,25.0,38
109257,147755,29.0,3
109258,147756,46.0,38
109259,147757,60.0,0
109260,147758,60.0,0
109261,147760,60.0,0
109262,147761,23.0,5
109263,147763,35.0,6
109264,147765,18.0,0
109265,147766,17.0,0
109266,147767,19.0,6
109267,147768,21.0,5
109268,147770,60.0,3
109269,147771,71.0,62
109270,147774,60.0,0
109271,147776,33.0,0
109272,147778,28.0,0
109273,147779,16.0,6
109274,147780,28.0,148280
109275,147782,21.0,0
109276,147784,29.0,0
109277,147785,25.0,0
109278,147786,37.0,148286
109279,147787,47.0,0
109280,147788,60.0,0
109281,147789,49.0,0
109282,147790,60.0,0
109283,147791,37.0,5
109284,147792,23.0,0
109285,147793,60.0,6
109286,147794,34.0,0
109287,147795,40.0,0
109288,147796,25.0,3
109289,147797,60.0,0
109290,147798,60.0,0
109291,147799,60.0,0
109292,147802,37.0,0
109293,147807,24.0,4
109294,147808,38.0,6
109295,147809,37.0,0
109296,147810,37.0,0
109297,147811,60.0,0
109298,147812,34.0,0
109299,147813,43.0,0
109300,147814,41.0,4
109301,147815,47.0,0
109302,147817,60.0,0
109303,147818,60.0,75
109304,147819,45.0,0
109305,147821,43.0,0
109306,147822,24.0,0
109307,147823,24.0,0
109308,147824,64.0,0
109309,147825,21.0,0
109310,147826,16.0,16
109311,147828,60.0,148328
109312,147829,60.0,13
109313,147830,28.0,0
109314,147831,60.0,0
109315,147832,60.0,0
109316,147833,60.0,0
109317,147834,60.0,0
109318,147836,45.0,0
109319,147837,60.0,0
109320,147838,60.0,0
109321,147840,60.0,0
109322,147842,44.0,13
109323,147843,60.0,0
109324,147844,60.0,0
109325,147845,43.0,4
109326,147846,60.0,0
109327,147848,60.0,0
109328,147849,60.0,0
109329,147850,39.0,6
109330,147852,60.0,0
109331,147853,60.0,0
109332,147854,60.0,0
109333,147855,51.0,0
109334,147856,60.0,0
109335,147857,60.0,0
109336,147858,60.0,0
109337,147859,60.0,0
109338,147860,60.0,0
109339,147861,60.0,6
109340,147862,60.0,0
109341,147864,60.0,130
109342,147866,60.0,0
109343,147868,60.0,0
109344,147869,60.0,6
109345,147871,60.0,0
109346,147872,60.0,0
109347,147873,60.0,4
109348,147875,23.0,0
109349,147876,34.0,0
109350,147877,31.0,0
109351,147879,60.0,57
109352,147880,16.0,20
109353,147882,34.0,6
109354,147883,23.0,7
109355,147884,49.0,9
109356,147885,42.0,0
109357,147886,38.0,0
109358,147887,38.0,0
109359,147889,41.0,0
109360,147890,60.0,0
109361,147891,49.0,0
109362,147893,60.0,13
109363,147894,60.0,0
109364,147895,31.0,0
109365,147896,25.0,7
109366,147897,46.0,0
109367,147898,39.0,0
109368,147899,53.0,13
109369,147902,37.0,0
109370,147903,60.0,0
109371,147904,60.0,5
109372,147906,45.0,0
109373,147907,26.0,3
109374,147909,36.0,0
109375,147910,42.0,0
109376,147911,31.0,5
109377,147912,43.0,0
109378,147913,60.0,9
109379,147914,43.0,0
109380,147915,45.0,0
109381,147916,59.0,0
109382,147918,34.0,0
109383,147919,60.0,0
109384,147920,60.0,0
109385,147921,60.0,0
109386,147922,15.0,4
109387,147923,24.0,3
109388,147924,60.0,17
109389,147926,26.0,3
109390,147927,60.0,6
109391,147929,51.0,0
109392,147930,60.0,6
109393,147931,60.0,4
109394,147933,62.0,55
109395,147934,60.0,3
109396,147935,60.0,3
109397,147936,39.0,6
109398,147938,24.0,3
109399,147939,60.0,3
109400,147940,60.0,14
109401,147942,60.0,0
109402,147944,61.0,0
109403,147945,52.0,0
109404,147946,60.0,0
109405,147948,37.0,148448
109406,147949,31.0,3
109407,147950,60.0,0
109408,147951,72.0,0
109409,147952,24.0,4
109410,147953,47.0,0
109411,147954,60.0,18
109412,147955,31.0,3
109413,147957,40.0,0
109414,147958,60.0,4
109415,147959,60.0,0
109416,147960,60.0,0
109417,147961,51.0,0
109418,147962,52.0,0
109419,147963,60.0,0
109420,147968,60.0,0
109421,147969,44.0,0
109422,147970,60.0,6
109423,147971,44.0,0
109424,147972,54.0,0
109425,147973,56.0,0
109426,147974,38.0,0
109427,147976,60.0,6
109428,147977,34.0,0
109429,147979,25.0,3
109430,147980,30.0,0
109431,147982,60.0,21
109432,147983,60.0,0
109433,147985,43.0,3
109434,147986,84.0,0
109435,147987,60.0,80
109436,147988,60.0,0
109437,147990,15.0,4
109438,147991,53.0,6
109439,147992,60.0,9
109440,147993,18.0,60
109441,147994,60.0,13
109442,147995,60.0,0
109443,147996,16.0,0
109444,147997,29.0,3
109445,147998,29.0,3
109446,147999,63.0,6
109447,148001,21.0,13
109448,148002,60.0,13
109449,148003,23.0,0
109450,148006,60.0,4
109451,148007,60.0,0
109452,148008,60.0,13
109453,148009,32.0,5
109454,148010,26.0,9
109455,148012,60.0,0
109456,148013,30.0,3
109457,148014,40.0,9
109458,148015,40.0,5
109459,148016,60.0,13
109460,148017,63.0,9
109461,148019,28.0,0
109462,148020,60.0,6
109463,148021,60.0,13
109464,148022,60.0,0
109465,148024,60.0,6
109466,148025,22.0,0
109467,148027,60.0,0
109468,148031,24.0,9
109469,148032,39.0,3
109470,148034,13.0,48
109471,148036,33.0,5
109472,148037,74.0,9
109473,148039,22.0,5
109474,148041,49.0,43
109475,148042,25.0,5
109476,148043,17.0,55
109477,148045,60.0,6
109478,148046,20.0,4
109479,148047,60.0,0
109480,148048,31.0,0
109481,148049,60.0,0
109482,148050,20.0,4
109483,148051,22.0,6
109484,148056,39.0,121
109485,148057,56.0,0
109486,148058,31.0,0
109487,148060,60.0,0
109488,148061,34.0,3
109489,148062,21.0,3
109490,148065,19.0,0
109491,148066,23.0,0
109492,148067,32.0,0
109493,148068,60.0,3
109494,148070,60.0,0
109495,148072,19.0,6
109496,148073,27.0,0
109497,148074,27.0,0
109498,148075,48.0,0
109499,148077,60.0,0
109500,148078,34.0,0
109501,148079,16.0,0
109502,148080,60.0,0
109503,148081,21.0,0
109504,148082,60.0,2
109505,148083,60.0,13
109506,148085,1.0,13
109507,148086,60.0,6
109508,148087,21.0,62
109509,148088,15.0,0
109510,148089,35.0,6
109511,148090,60.0,6
109512,148091,19.0,0
109513,148093,24.0,6
109514,148094,46.0,0
109515,148095,20.0,9
109516,148097,21.0,38
109517,148101,42.0,0
109518,148103,36.0,0
109519,148105,31.0,3
109520,148106,60.0,0
109521,148107,60.0,6
109522,148108,56.0,0
109523,148109,60.0,0
109524,148110,29.0,0
109525,148112,32.0,0
109526,148113,60.0,0
109527,148115,26.0,9
109528,148116,60.0,0
109529,148117,60.0,6
109530,148118,15.0,0
109531,148119,57.0,6
109532,148120,60.0,0
109533,148122,53.0,0
109534,148126,34.0,0
109535,148127,37.0,0
109536,148129,60.0,0
109537,148130,15.0,0
109538,148131,37.0,6
109539,148134,46.0,0
109540,148135,29.0,6
109541,148136,60.0,0
109542,148137,45.0,4
109543,148138,60.0,0
109544,148139,60.0,6
109545,148141,60.0,0
109546,148143,25.0,0
109547,148144,15.0,11
109548,148145,36.0,0
109549,148146,60.0,119
109550,148148,38.0,0
109551,148149,60.0,0
109552,148150,60.0,0
109553,148151,40.0,38
109554,148152,27.0,5
109555,148155,23.0,5
109556,148156,26.0,20
109557,148159,60.0,6
109558,148160,16.0,0
109559,148161,60.0,3
109560,148162,15.0,4
109561,148163,60.0,0
109562,148164,18.0,0
109563,148165,60.0,0
109564,148166,24.0,0
109565,148167,17.0,38
109566,148168,19.0,5
109567,148169,60.0,0
109568,148170,21.0,30
109569,148171,33.0,17
109570,148172,60.0,14
109571,148174,60.0,13
109572,148175,67.0,0
109573,148177,43.0,13
109574,148180,60.0,0
109575,148181,13.0,4
109576,148182,20.0,2
109577,148183,16.0,0
109578,148185,14.0,0
109579,148186,13.0,6
109580,148187,38.0,0
109581,148188,19.0,3
109582,148189,59.0,6
109583,148190,60.0,0
109584,148193,60.0,0
