User_ID,Country,Age,Country_ID
268161,united kingdom,29,3
268163,united kingdom,32,3
268176,united kingdom,60.0,3
268192,united kingdom,21,3
268196,united kingdom,48,3
268199,united kingdom,45,3
268257,united kingdom,33,3
268258,united kingdom,59,3
268263,united kingdom,60.0,3
268293,united kingdom,20,3
268303,united kingdom,30,3
268323,united kingdom,60.0,3
268344,united kingdom,43,3
268357,united kingdom,38,3
268374,united kingdom,60.0,3
268385,united kingdom,60.0,3
268394,united kingdom,60.0,3
268395,united kingdom,60.0,3
268437,united kingdom,60.0,3
268441,united kingdom,60.0,3
268447,united kingdom,15,3
268452,united kingdom,60.0,3
268454,united kingdom,28,3
268455,united kingdom,27,3
268498,united kingdom,25,3
268502,united kingdom,46,3
268565,united kingdom,16,3
268616,united kingdom,46,3
268638,united kingdom,60.0,3
268718,united kingdom,60.0,3
268724,united kingdom,35,3
268762,united kingdom,32,3
268767,united kingdom,60.0,3
268776,united kingdom,50,3
268785,united kingdom,25,3
268789,united kingdom,23,3
268793,united kingdom,60.0,3
268840,united kingdom,60.0,3
268854,united kingdom,60.0,3
268856,united kingdom,37,3
268860,united kingdom,58,3
268866,united kingdom,60.0,3
268885,united kingdom,58,3
268889,united kingdom,26,3
268934,united kingdom,27,3
268937,united kingdom,36,3
268951,united kingdom,25,3
268958,united kingdom,42,3
268974,united kingdom,27,3
268996,united kingdom,24,3
268998,united kingdom,33,3
269005,united kingdom,60.0,3
269008,united kingdom,34,3
269013,united kingdom,35,3
269018,united kingdom,37,3
269023,united kingdom,22,3
269058,united kingdom,29,3
269068,united kingdom,23,3
269084,united kingdom,60.0,3
269106,united kingdom,27,3
269112,united kingdom,60.0,3
269116,united kingdom,62,3
269118,united kingdom,38,3
269126,united kingdom,66,3
269134,united kingdom,52,3
269135,united kingdom,60.0,3
269158,united kingdom,60.0,3
269173,united kingdom,36,3
269194,united kingdom,2,3
269219,united kingdom,31,3
269302,united kingdom,31,3
269320,united kingdom,60.0,3
269333,united kingdom,28,3
269350,united kingdom,39,3
269359,united kingdom,31,3
269361,united kingdom,42,3
269400,united kingdom,68,3
269420,united kingdom,60.0,3
269441,united kingdom,49,3
269467,united kingdom,60.0,3
269490,united kingdom,23,3
269496,united kingdom,25,3
269507,united kingdom,36,3
269521,united kingdom,27,3
269584,united kingdom,60.0,3
269589,united kingdom,60.0,3
269606,united kingdom,60.0,3
269609,united kingdom,20,3
269612,united kingdom,21,3
269632,united kingdom,36,3
269640,united kingdom,52,3
269642,united kingdom,19,3
269651,united kingdom,47,3
269674,united kingdom,32,3
269721,united kingdom,20,3
269747,united kingdom,60.0,3
269769,united kingdom,18,3
269771,united kingdom,41,3
269800,united kingdom,24,3
269811,united kingdom,21,3
269849,united kingdom,60.0,3
269856,united kingdom,60.0,3
269860,united kingdom,21,3
269862,united kingdom,60.0,3
269873,united kingdom,60.0,3
269899,united kingdom,31,3
269900,united kingdom,22,3
269917,united kingdom,43,3
269920,united kingdom,54,3
269936,united kingdom,66,3
269955,united kingdom,35,3
269961,united kingdom,60.0,3
270025,united kingdom,49,3
270035,united kingdom,60.0,3
270065,united kingdom,60.0,3
270078,united kingdom,60.0,3
270090,united kingdom,29,3
270143,united kingdom,32,3
270177,united kingdom,60.0,3
270203,united kingdom,38,3
270209,united kingdom,34,3
270233,united kingdom,27,3
270239,united kingdom,22,3
270295,united kingdom,60.0,3
270301,united kingdom,60.0,3
270303,united kingdom,60.0,3
270315,united kingdom,60.0,3
270318,united kingdom,31,3
270347,united kingdom,60.0,3
270356,united kingdom,38,3
270358,united kingdom,60.0,3
270359,united kingdom,43,3
270361,united kingdom,32,3
270366,united kingdom,61,3
270391,united kingdom,60.0,3
270405,united kingdom,60.0,3
270435,united kingdom,60.0,3
270444,united kingdom,0,3
270452,united kingdom,30,3
270454,united kingdom,60.0,3
270470,united kingdom,60.0,3
270473,united kingdom,41,3
270476,united kingdom,52,3
270481,united kingdom,20,3
270491,united kingdom,40,3
270495,united kingdom,60.0,3
270499,united kingdom,25,3
270500,united kingdom,60.0,3
270507,united kingdom,60.0,3
270508,united kingdom,60.0,3
270509,united kingdom,50,3
270516,united kingdom,60.0,3
270521,united kingdom,46,3
270525,united kingdom,60.0,3
270538,united kingdom,34,3
270547,united kingdom,60.0,3
270555,united kingdom,27,3
270593,united kingdom,60.0,3
270607,united kingdom,60.0,3
270611,united kingdom,42,3
270621,united kingdom,28,3
270659,united kingdom,28,3
270681,united kingdom,36,3
270696,united kingdom,38,3
270700,united kingdom,60.0,3
270712,united kingdom,25,3
270720,united kingdom,60.0,3
270805,united kingdom,60.0,3
270899,united kingdom,60.0,3
270929,united kingdom,34,3
270950,united kingdom,51,3
270952,united kingdom,60.0,3
271030,united kingdom,54,3
271047,united kingdom,60.0,3
271055,united kingdom,31,3
271061,united kingdom,54,3
271063,united kingdom,60.0,3
271064,united kingdom,23,3
271078,united kingdom,31,3
271091,united kingdom,41,3
271095,united kingdom,25,3
271130,united kingdom,60.0,3
271133,united kingdom,57,3
271178,united kingdom,65,3
271215,united kingdom,25,3
271243,united kingdom,45,3
271244,united kingdom,37,3
271246,united kingdom,60.0,3
271248,united kingdom,60.0,3
271291,united kingdom,57,3
271337,united kingdom,35,3
271346,united kingdom,39,3
271487,united kingdom,40,3
271528,united kingdom,60.0,3
271571,united kingdom,60.0,3
271597,united kingdom,60.0,3
271603,united kingdom,30,3
271605,united kingdom,35,3
271623,united kingdom,28,3
271680,united kingdom,60.0,3
271688,united kingdom,18,3
271693,united kingdom,27,3
271704,united kingdom,60.0,3
271738,united kingdom,48,3
271748,united kingdom,38,3
271760,united kingdom,53,3
271765,united kingdom,60.0,3
271766,united kingdom,28,3
271769,united kingdom,14,3
271784,united kingdom,43,3
271786,united kingdom,19,3
271821,united kingdom,60.0,3
271830,united kingdom,34,3
271854,united kingdom,37,3
271877,united kingdom,60.0,3
271905,united kingdom,18,3
271924,united kingdom,25,3
271939,united kingdom,26,3
271987,united kingdom,16,3
272009,united kingdom,17,3
272013,united kingdom,60.0,3
272028,united kingdom,53,3
272037,united kingdom,25,3
272114,united kingdom,24,3
272132,united kingdom,34,3
272196,united kingdom,52,3
272211,united kingdom,20,3
272258,united kingdom,7,3
272344,united kingdom,15,3
272370,united kingdom,43,3
272429,united kingdom,22,3
272472,united kingdom,60.0,3
272528,united kingdom,18,3
272531,united kingdom,60.0,3
272533,united kingdom,36,3
272559,united kingdom,24,3
272565,united kingdom,60.0,3
272567,united kingdom,60.0,3
272586,united kingdom,22,3
272591,united kingdom,43,3
272592,united kingdom,60.0,3
272597,united kingdom,28,3
272601,united kingdom,28,3
272628,united kingdom,16,3
272629,united kingdom,60.0,3
272631,united kingdom,27,3
272646,united kingdom,60.0,3
272682,united kingdom,60.0,3
272688,united kingdom,34,3
272702,united kingdom,36,3
272889,united kingdom,40,3
272905,united kingdom,48,3
272951,united kingdom,26,3
272959,united kingdom,58,3
272979,united kingdom,61,3
273024,united kingdom,60.0,3
273026,united kingdom,60.0,3
273039,united kingdom,17,3
273051,united kingdom,60.0,3
273138,united kingdom,36,3
273199,united kingdom,28,3
273208,united kingdom,60.0,3
273213,united kingdom,30,3
273218,united kingdom,37,3
273231,united kingdom,60.0,3
273238,united kingdom,60.0,3
273255,united kingdom,60.0,3
273275,united kingdom,60.0,3
273284,united kingdom,60.0,3
273287,united kingdom,22,3
273361,united kingdom,35,3
273369,united kingdom,60.0,3
273427,united kingdom,36,3
273428,united kingdom,60.0,3
273469,united kingdom,26,3
273484,united kingdom,19,3
273561,united kingdom,30,3
273565,united kingdom,60.0,3
273575,united kingdom,60.0,3
273609,united kingdom,19,3
273613,united kingdom,27,3
273617,united kingdom,60.0,3
273691,united kingdom,29,3
273727,united kingdom,21,3
273731,united kingdom,38,3
273744,united kingdom,53,3
273745,united kingdom,60.0,3
273782,united kingdom,60.0,3
273787,united kingdom,37,3
273829,united kingdom,29,3
273837,united kingdom,28,3
273842,united kingdom,45,3
273844,united kingdom,28,3
273846,united kingdom,45,3
273952,united kingdom,75,3
273963,united kingdom,56,3
273965,united kingdom,51,3
273969,united kingdom,18,3
274057,united kingdom,54,3
274136,united kingdom,40,3
274231,united kingdom,25,3
274322,united kingdom,25,3
274328,united kingdom,32,3
274341,united kingdom,60.0,3
274369,united kingdom,16,3
274377,united kingdom,34,3
274407,united kingdom,60.0,3
274412,united kingdom,60.0,3
274429,united kingdom,27,3
274470,united kingdom,44,3
274474,united kingdom,15,3
274485,united kingdom,25,3
274502,united kingdom,58,3
274537,united kingdom,15,3
274576,united kingdom,60.0,3
274647,united kingdom,60.0,3
274674,united kingdom,60.0,3
274686,united kingdom,21,3
274700,united kingdom,60.0,3
274768,united kingdom,60.0,3
274805,united kingdom,27,3
274857,united kingdom,60.0,3
274891,united kingdom,23,3
274942,united kingdom,26,3
274945,united kingdom,29,3
274948,united kingdom,47,3
274968,united kingdom,34,3
274971,united kingdom,70,3
274994,united kingdom,33,3
275076,united kingdom,60.0,3
275084,united kingdom,30,3
275108,united kingdom,38,3
275117,united kingdom,35,3
275125,united kingdom,14,3
275127,united kingdom,31,3
275132,united kingdom,60.0,3
275193,united kingdom,34,3
275237,united kingdom,35,3
275248,united kingdom,33,3
275352,united kingdom,29,3
275355,united kingdom,25,3
275382,united kingdom,26,3
275409,united kingdom,47,3
275454,united kingdom,23,3
275464,united kingdom,14,3
275513,united kingdom,24,3
275527,united kingdom,61,3
275545,united kingdom,60.0,3
275565,united kingdom,16,3
275614,united kingdom,28,3
275633,united kingdom,16,3
275666,united kingdom,23,3
275692,united kingdom,60.0,3
275699,united kingdom,60.0,3
275706,united kingdom,37,3
275716,united kingdom,66,3
275727,united kingdom,60.0,3
275733,united kingdom,60.0,3
275781,united kingdom,60.0,3
275786,united kingdom,26,3
275820,united kingdom,60.0,3
275833,united kingdom,29,3
275844,united kingdom,60.0,3
275845,united kingdom,50,3
275867,united kingdom,60.0,3
275872,united kingdom,31,3
275882,united kingdom,19,3
275921,united kingdom,60.0,3
275954,united kingdom,60.0,3
275958,united kingdom,25,3
275973,united kingdom,50,3
275989,united kingdom,29,3
275990,united kingdom,27,3
276010,united kingdom,27,3
276025,united kingdom,24,3
276029,united kingdom,60.0,3
276069,united kingdom,43,3
276084,united kingdom,58,3
276085,united kingdom,60.0,3
276087,united kingdom,60.0,3
276100,united kingdom,57,3
276109,united kingdom,60.0,3
276135,united kingdom,25,3
276140,united kingdom,60.0,3
276155,united kingdom,24,3
276172,united kingdom,23,3
276174,united kingdom,33,3
276179,united kingdom,60.0,3
276188,united kingdom,65,3
276227,united kingdom,0,3
276258,united kingdom,60.0,3
276259,united kingdom,28,3
276261,united kingdom,21,3
276374,united kingdom,21,3
276389,united kingdom,60.0,3
276398,united kingdom,60.0,3
276415,united kingdom,60.0,3
276462,united kingdom,60.0,3
276465,united kingdom,22,3
276489,united kingdom,60.0,3
276525,united kingdom,51,3
276536,united kingdom,26,3
276547,united kingdom,22,3
276551,united kingdom,40,3
276615,united kingdom,21,3
276659,united kingdom,34,3
276702,united kingdom,34,3
276713,united kingdom,24,3
276716,united kingdom,32,3
276720,united kingdom,15,3
276764,united kingdom,29,3
276785,united kingdom,1,3
276789,united kingdom,25,3
276805,united kingdom,21,3
276817,united kingdom,23,3
276839,united kingdom,60.0,3
276843,united kingdom,60.0,3
276845,united kingdom,60.0,3
276865,united kingdom,42,3
276885,united kingdom,60.0,3
276886,united kingdom,60.0,3
276906,united kingdom,22,3
276910,united kingdom,28,3
276931,united kingdom,60.0,3
276969,united kingdom,22,3
276978,united kingdom,60.0,3
277001,united kingdom,60.0,3
277002,united kingdom,36,3
277025,united kingdom,34,3
277110,united kingdom,33,3
277131,united kingdom,11,3
277190,united kingdom,60.0,3
277191,united kingdom,60.0,3
277202,united kingdom,60.0,3
277247,united kingdom,30,3
277252,united kingdom,55,3
277311,united kingdom,37,3
277316,united kingdom,30,3
277319,united kingdom,31,3
277324,united kingdom,54,3
277344,united kingdom,20,3
277346,united kingdom,60.0,3
277368,united kingdom,47,3
277415,united kingdom,60.0,3
277420,united kingdom,56,3
277430,united kingdom,60.0,3
277441,united kingdom,60.0,3
277501,united kingdom,19,3
277503,united kingdom,40,3
277597,united kingdom,37,3
277625,united kingdom,60.0,3
277670,united kingdom,60.0,3
277707,united kingdom,60.0,3
277709,united kingdom,32,3
277745,united kingdom,36,3
277749,united kingdom,33,3
277760,united kingdom,60.0,3
277854,united kingdom,60.0,3
277861,united kingdom,32,3
277884,united kingdom,29,3
277939,united kingdom,50,3
277946,united kingdom,60.0,3
277956,united kingdom,60.0,3
277999,united kingdom,24,3
278029,united kingdom,31,3
278034,united kingdom,60.0,3
278076,united kingdom,28,3
278083,united kingdom,60.0,3
278128,united kingdom,28,3
278170,united kingdom,60.0,3
278236,united kingdom,23,3
278408,united kingdom,37,3
278417,united kingdom,60.0,3
278420,united kingdom,30,3
278428,united kingdom,19,3
278470,united kingdom,38,3
278471,united kingdom,31,3
278548,united kingdom,60.0,3
278560,united kingdom,33,3
278567,united kingdom,38,3
278611,united kingdom,35,3
278612,united kingdom,42,3
278614,united kingdom,38,3
278704,united kingdom,49,3
278793,united kingdom,60.0,3
278809,united kingdom,49,3
278853,united kingdom,17,3
278855,united kingdom,50,3
11,australia,14,4
65,australia,60.0,4
134,australia,60.0,4
151,australia,60.0,4
166,australia,20,4
240,australia,20,4
277,australia,15,4
420,australia,14,4
427,australia,60.0,4
436,australia,53,4
471,australia,31,4
524,australia,37,4
582,australia,56,4
647,australia,35,4
688,australia,14,4
894,australia,22,4
895,australia,40,4
897,australia,14,4
908,australia,60.0,4
928,australia,60,4
970,australia,15,4
976,australia,28,4
992,australia,33,4
1001,australia,19,4
1186,australia,24,4
1187,australia,23,4
1277,australia,60.0,4
1333,australia,36,4
1339,australia,14,4
1354,australia,39,4
1357,australia,56,4
1367,australia,23,4
1383,australia,32,4
1443,australia,30,4
1465,australia,15,4
1486,australia,75,4
1525,australia,29,4
1594,australia,60.0,4
1643,australia,24,4
1659,australia,41,4
1662,australia,25,4
1663,australia,60.0,4
1665,australia,60.0,4
1677,australia,14,4
1682,australia,60.0,4
1709,australia,57,4
1726,australia,60.0,4
1753,australia,60.0,4
1819,australia,13,4
1851,australia,9,4
1875,australia,50,4
1904,australia,60.0,4
1963,australia,24,4
2068,australia,43,4
2124,australia,23,4
2199,australia,25,4
2247,australia,15,4
2361,australia,13,4
2400,australia,60.0,4
2450,australia,60.0,4
2530,australia,60.0,4
2564,australia,58,4
2571,australia,60.0,4
2594,australia,22,4
2601,australia,18,4
2610,australia,21,4
2628,australia,60.0,4
2713,australia,47,4
2720,australia,15,4
2753,australia,39,4
2830,australia,13,4
2868,australia,60.0,4
3049,australia,60.0,4
3171,australia,26,4
3173,australia,16,4
3214,australia,22,4
3227,australia,60.0,4
3287,australia,14,4
3382,australia,25,4
3458,australia,28,4
3459,australia,60.0,4
3461,australia,35,4
3465,australia,28,4
3485,australia,60,4
3490,australia,13,4
3567,australia,23,4
3581,australia,60.0,4
3614,australia,28,4
3710,australia,16,4
3737,australia,15,4
3746,australia,56,4
3880,australia,48,4
3922,australia,43,4
3981,australia,60.0,4
3984,australia,19,4
4025,australia,16,4
4083,australia,23,4
4100,australia,26,4
4104,australia,60.0,4
4161,australia,25,4
4236,australia,36,4
4243,australia,52,4
4359,australia,65,4
4373,australia,47,4
4476,australia,50,4
4519,australia,21,4
4539,australia,44,4
4560,australia,28,4
4597,australia,21,4
4770,australia,19,4
4776,australia,13,4
4783,australia,104,4
4836,australia,44,4
4848,australia,60.0,4
4855,australia,59,4
4941,australia,60.0,4
4946,australia,60.0,4
4955,australia,68,4
5028,australia,18,4
5077,australia,60.0,4
5244,australia,14,4
5245,australia,43,4
5248,australia,60.0,4
5297,australia,60.0,4
5312,australia,24,4
5326,australia,60.0,4
5327,australia,28,4
5329,australia,35,4
5334,australia,25,4
5335,australia,15,4
5401,australia,33,4
5432,australia,21,4
5550,australia,39,4
5565,australia,37,4
5581,australia,22,4
5596,australia,41,4
5608,australia,60.0,4
5637,australia,24,4
5648,australia,20,4
5653,australia,13,4
5698,australia,60.0,4
5701,australia,46,4
5718,australia,17,4
5751,australia,22,4
5756,australia,36,4
5862,australia,16,4
5885,australia,54,4
5886,australia,60.0,4
5921,australia,60.0,4
5965,australia,31,4
5976,australia,15,4
6010,australia,60.0,4
6030,australia,25,4
6066,australia,35,4
6083,australia,39,4
6105,australia,48,4
6117,australia,28,4
6146,australia,29,4
6160,australia,14,4
6179,australia,23,4
6185,australia,60.0,4
6211,australia,31,4
6227,australia,60.0,4
6365,australia,60.0,4
6370,australia,60.0,4
6378,australia,43,4
6380,australia,28,4
6408,australia,60.0,4
6483,australia,60.0,4
6508,australia,49,4
6596,australia,30,4
6624,australia,29,4
6695,australia,22,4
6806,australia,16,4
6816,australia,14,4
6864,australia,22,4
6898,australia,19,4
7024,australia,27,4
7043,australia,37,4
7049,australia,43,4
7069,australia,27,4
7145,australia,43,4
7269,australia,23,4
7285,australia,35,4
7288,australia,60.0,4
7297,australia,60.0,4
7328,australia,26,4
7349,australia,60.0,4
7369,australia,24,4
7390,australia,30,4
7393,australia,21,4
7401,australia,56,4
7414,australia,60.0,4
7447,australia,28,4
7515,australia,45,4
7540,australia,18,4
7583,australia,60.0,4
7601,australia,60.0,4
7664,australia,61,4
7675,australia,60.0,4
7700,australia,19,4
7704,australia,47,4
7757,australia,22,4
7842,australia,44,4
7866,australia,22,4
7872,australia,20,4
7903,australia,60.0,4
7950,australia,52,4
7990,australia,45,4
8070,australia,60.0,4
8076,australia,21,4
8113,australia,25,4
8114,australia,17,4
8125,australia,19,4
8164,australia,60.0,4
8274,australia,53,4
8288,australia,19,4
8300,australia,60.0,4
8326,australia,14,4
8338,australia,21,4
8361,australia,23,4
8371,australia,60.0,4
8447,australia,60.0,4
8556,australia,60.0,4
8602,australia,13,4
8603,australia,60.0,4
8625,australia,14,4
8669,australia,23,4
8847,australia,23,4
8939,australia,60.0,4
8945,australia,33,4
8946,australia,58,4
9055,australia,32,4
9062,australia,29,4
9132,australia,14,4
9225,australia,41,4
9256,australia,33,4
9262,australia,60.0,4
9399,australia,27,4
9401,australia,60.0,4
9428,australia,16,4
9434,australia,20,4
9442,australia,19,4
9447,australia,15,4
9448,australia,46,4
9451,australia,15,4
9511,australia,32,4
9534,australia,60.0,4
9547,australia,60.0,4
9575,australia,26,4
9642,australia,14,4
9650,australia,24,4
9694,australia,47,4
9720,australia,60.0,4
9736,australia,19,4
9760,australia,25,4
9764,australia,26,4
9771,australia,16,4
9777,australia,46,4
9783,australia,23,4
9796,australia,16,4
9798,australia,60.0,4
9816,australia,17,4
9828,australia,34,4
9881,australia,60.0,4
9894,australia,48,4
9964,australia,36,4
9996,australia,29,4
10012,australia,60.0,4
10049,australia,44,4
10070,australia,27,4
10086,australia,35,4
10127,australia,40,4
10174,australia,42,4
10185,australia,59,4
10211,australia,27,4
10218,australia,32,4
10252,australia,60.0,4
10349,australia,14,4
10392,australia,60.0,4
10410,australia,30,4
10469,australia,28,4
10495,australia,21,4
10514,australia,18,4
10606,australia,60.0,4
10625,australia,21,4
10657,australia,16,4
10673,australia,60.0,4
10717,australia,13,4
10748,australia,60.0,4
10753,australia,29,4
10755,australia,14,4
10762,australia,35,4
10771,australia,45,4
10815,australia,60.0,4
10837,australia,60.0,4
10901,australia,52,4
10931,australia,15,4
11027,australia,27,4
11049,australia,54,4
11058,australia,38,4
11061,australia,47,4
11090,australia,16,4
11117,australia,41,4
11128,australia,47,4
11131,australia,53,4
11171,australia,50,4
11180,australia,40,4
11186,australia,60.0,4
11258,australia,60.0,4
11264,australia,16,4
11277,australia,60.0,4
11278,australia,60.0,4
11289,australia,50,4
11299,australia,42,4
11343,australia,60.0,4
11389,australia,60.0,4
11446,australia,17,4
11454,australia,38,4
11463,australia,15,4
11466,australia,57,4
11568,australia,59,4
11583,australia,44,4
11610,australia,52,4
11613,australia,18,4
11635,australia,30,4
11664,australia,60.0,4
11672,australia,24,4
11710,australia,32,4
11722,australia,46,4
11731,australia,42,4
11793,australia,60.0,4
11833,australia,15,4
11841,australia,26,4
11846,australia,60.0,4
11848,australia,32,4
11866,australia,60.0,4
11897,australia,60.0,4
11948,australia,60.0,4
11954,australia,28,4
12043,australia,26,4
12045,australia,23,4
12090,australia,39,4
12108,australia,31,4
12174,australia,23,4
12239,australia,14,4
12368,australia,60.0,4
12415,australia,58,4
12418,australia,60.0,4
12421,australia,38,4
12450,australia,40,4
12463,australia,60.0,4
12475,australia,34,4
12534,australia,34,4
12550,australia,60.0,4
12555,australia,19,4
12601,australia,60.0,4
12628,australia,53,4
12649,australia,52,4
12696,australia,21,4
12771,australia,26,4
12790,australia,40,4
12808,australia,23,4
12813,australia,35,4
12826,australia,29,4
12827,australia,41,4
12859,australia,28,4
12918,australia,26,4
12955,australia,40,4
12970,australia,34,4
13050,australia,47,4
13119,australia,47,4
13128,australia,60.0,4
13138,australia,60.0,4
13266,australia,42,4
13433,australia,63,4
13455,australia,60.0,4
13507,australia,42,4
13545,australia,60.0,4
13584,australia,14,4
13602,australia,15,4
13648,australia,60.0,4
13654,australia,68,4
13704,australia,22,4
13708,australia,34,4
13750,australia,40,4
13751,australia,20,4
13757,australia,13,4
13840,australia,8,4
13904,australia,24,4
13917,australia,60.0,4
13944,australia,48,4
13961,australia,60.0,4
14018,australia,14,4
14027,australia,64,4
14101,australia,35,4
14111,australia,60.0,4
14129,australia,60.0,4
14138,australia,14,4
14178,australia,51,4
14194,australia,38,4
14203,australia,76,4
14210,australia,60.0,4
14239,australia,15,4
14294,australia,49,4
14327,australia,25,4
14402,australia,16,4
14406,australia,25,4
14414,australia,15,4
14478,australia,60,4
14482,australia,60.0,4
14490,australia,60.0,4
14567,australia,60.0,4
14569,australia,32,4
14615,australia,59,4
14632,australia,46,4
14648,australia,14,4
14656,australia,25,4
14670,australia,60.0,4
14703,australia,17,4
14757,australia,14,4
14829,australia,61,4
14908,australia,60.0,4
14916,australia,34,4
14940,australia,26,4
14983,australia,54,4
15016,australia,22,4
15024,australia,16,4
15075,australia,35,4
15082,australia,22,4
15088,australia,13,4
15148,australia,16,4
15157,australia,60.0,4
15172,australia,60.0,4
15173,australia,20,4
15199,australia,41,4
15229,australia,37,4
15246,australia,64,4
15256,australia,60.0,4
15259,australia,45,4
15302,australia,15,4
15328,australia,60.0,4
15407,australia,60.0,4
15460,australia,39,4
15708,australia,21,4
15712,australia,25,4
15785,australia,14,4
15861,australia,35,4
15929,australia,60.0,4
16052,australia,60.0,4
16073,australia,43,4
16077,australia,34,4
16146,australia,27,4
16149,australia,60.0,4
16150,australia,20,4
16156,australia,26,4
16157,australia,60.0,4
16176,australia,14,4
16200,australia,30,4
16219,australia,60.0,4
16262,australia,17,4
16285,australia,60.0,4
16286,australia,37,4
16288,australia,27,4
16292,australia,60.0,4
16296,australia,23,4
16297,australia,60.0,4
16301,australia,14,4
16303,australia,19,4
16306,australia,50,4
16313,australia,60.0,4
16318,australia,60.0,4
16323,australia,74,4
16324,australia,63,4
16326,australia,15,4
16327,australia,49,4
16329,australia,60.0,4
16330,australia,37,4
16333,australia,60.0,4
16336,australia,27,4
16337,australia,19,4
16339,australia,12,4
16340,australia,60.0,4
16341,australia,60.0,4
16343,australia,60.0,4
16344,australia,60.0,4
16346,australia,27,4
16347,australia,78,4
16350,australia,60.0,4
16351,australia,49,4
16353,australia,47,4
16356,australia,53,4
16357,australia,64,4
16362,australia,60.0,4
16363,australia,44,4
16364,australia,60.0,4
16367,australia,60.0,4
16368,australia,46,4
16369,australia,20,4
16375,australia,32,4
16376,australia,59,4
16378,australia,60.0,4
16401,australia,60.0,4
16404,australia,59,4
16419,australia,60.0,4
16434,australia,30,4
16435,australia,29,4
16438,australia,52,4
16444,australia,55,4
16493,australia,60.0,4
16571,australia,31,4
16620,australia,42,4
16752,australia,60.0,4
16794,australia,60.0,4
16819,australia,22,4
16822,australia,21,4
16848,australia,36,4
16856,australia,29,4
16872,australia,45,4
16888,australia,60.0,4
16944,australia,44,4
16951,australia,24,4
16976,australia,16,4
17001,australia,60.0,4
17080,australia,60.0,4
17173,australia,38,4
17219,australia,20,4
17285,australia,13,4
17363,australia,22,4
17364,australia,27,4
17365,australia,18,4
17369,australia,22,4
17414,australia,14,4
17423,australia,20,4
17429,australia,22,4
17465,australia,17,4
17499,australia,60.0,4
17520,australia,24,4
17550,australia,24,4
17630,australia,18,4
17652,australia,60.0,4
17699,australia,60.0,4
17728,australia,21,4
17737,australia,27,4
17739,australia,60.0,4
17745,australia,16,4
17772,australia,103,4
17805,australia,18,4
17809,australia,14,4
17913,australia,60.0,4
17918,australia,21,4
17919,australia,18,4
17923,australia,15,4
17924,australia,15,4
17958,australia,60.0,4
17989,australia,21,4
17995,australia,52,4
18192,australia,69,4
18193,australia,60.0,4
18283,australia,29,4
18285,australia,13,4
18315,australia,49,4
18386,australia,32,4
18404,australia,60.0,4
18441,australia,31,4
18453,australia,20,4
18458,australia,60.0,4
18546,australia,33,4
18572,australia,60.0,4
18602,australia,32,4
18615,australia,23,4
18623,australia,60.0,4
18640,australia,46,4
18668,australia,60.0,4
18684,australia,53,4
18735,australia,104,4
18760,australia,48,4
18800,australia,17,4
18837,australia,51,4
18843,australia,59,4
18937,australia,15,4
18954,australia,15,4
19020,australia,60.0,4
19046,australia,28,4
19053,australia,38,4
19055,australia,21,4
19056,australia,32,4
19061,australia,62,4
19074,australia,51,4
19076,australia,15,4
19079,australia,60.0,4
19117,australia,14,4
19137,australia,24,4
19160,australia,60.0,4
19177,australia,59,4
19178,australia,55,4
19194,australia,13,4
19195,australia,60.0,4
19199,australia,60.0,4
19302,australia,28,4
19392,australia,52,4
19434,australia,64,4
19448,australia,49,4
19516,australia,34,4
19546,australia,60.0,4
19640,australia,37,4
19666,australia,60.0,4
19762,australia,60.0,4
19797,australia,36,4
19816,australia,51,4
19822,australia,60.0,4
19839,australia,38,4
19847,australia,37,4
19851,australia,60.0,4
19853,australia,39,4
19876,australia,55,4
19890,australia,25,4
19908,australia,60.0,4
19910,australia,42,4
19930,australia,39,4
20058,australia,16,4
20070,australia,32,4
20091,australia,12,4
20101,australia,16,4
20163,australia,60.0,4
20166,australia,46,4
20190,australia,30,4
20226,australia,35,4
20239,australia,22,4
20249,australia,60.0,4
20257,australia,28,4
20284,australia,54,4
20314,australia,52,4
20327,australia,21,4
20383,australia,49,4
20467,australia,30,4
20498,australia,26,4
20503,australia,36,4
20640,australia,40,4
20708,australia,32,4
20762,australia,60.0,4
20763,australia,60.0,4
20869,australia,27,4
20951,australia,31,4
20970,australia,33,4
21060,australia,60.0,4
21139,australia,60.0,4
21142,australia,30,4
21180,australia,62,4
21212,australia,19,4
21216,australia,25,4
21227,australia,32,4
21235,australia,15,4
21253,australia,31,4
21296,australia,41,4
21321,australia,59,4
21384,australia,15,4
21403,australia,55,4
21442,australia,25,4
21464,australia,0,4
21465,australia,60.0,4
21473,australia,15,4
21545,australia,35,4
21548,australia,60.0,4
21549,australia,24,4
21558,australia,20,4
21560,australia,22,4
21562,australia,30,4
21610,australia,20,4
21613,australia,15,4
21621,australia,38,4
21623,australia,15,4
21626,australia,26,4
21640,australia,20,4
21641,australia,21,4
21646,australia,60.0,4
21710,australia,28,4
21716,australia,60.0,4
21799,australia,33,4
21804,australia,25,4
21805,australia,25,4
21807,australia,15,4
21808,australia,60.0,4
21810,australia,27,4
21813,australia,15,4
21831,australia,47,4
21848,australia,13,4
21854,australia,28,4
21872,australia,25,4
21908,australia,55,4
21914,australia,47,4
21917,australia,46,4
21920,australia,60.0,4
21923,australia,60.0,4
21934,australia,60.0,4
21958,australia,14,4
22004,australia,35,4
22198,australia,60.0,4
