User_ID,Age,Country,Country_ID,cluster
120614,40,usa,0,1
120615,53,usa,0,1
120616,2,canada,6,2
120617,55,usa,0,1
120618,80,usa,0,0
120619,21,australia,4,2
120621,27,finland,16,2
120622,44,canada,6,1
120624,47,usa,0,1
120626,34,usa,0,2
120627,37,portugal,2,2
120629,35,germany,9,2
120630,35,usa,0,2
120631,60,usa,0,1
120632,36,australia,4,2
120633,105,sweden,42,0
120634,32,usa,0,2
120635,28,sweden,42,2
120636,24,france,20,2
120637,52,germany,9,1
120638,15,canada,6,2
120639,12,south africa,80,2
120641,33,usa,0,2
120642,35,united kingdom,3,2
120643,118,united kingdom,3,0
120644,55,usa,0,1
120645,40,usa,0,1
120646,50,usa,0,1
120647,66,usa,0,1
120648,52,usa,0,1
120649,58,usa,0,1
120650,87,usa,0,0
120651,44,germany,9,1
120654,30,russia,1,2
120655,102,usa,0,0
120656,29,argentina,43,2
120657,17,usa,0,2
120658,26,,8,2
120659,100,canada,6,0
120660,13,hong kong,84,2
120662,60,usa,0,1
120664,29,usa,0,2
120665,59,usa,0,1
120666,54,usa,0,1
120667,120,usa,0,0
120668,23,usa,0,2
120669,60,usa,0,1
120670,39,usa,0,1
120676,73,usa,0,1
120678,45,usa,0,1
120679,73,switzerland,21,1
120682,26,canada,6,2
120683,71,usa,0,1
120684,29,netherlands,14,2
120685,82,usa,0,0
120686,29,canada,6,2
120687,45,usa,0,1
120688,109,usa,0,0
120690,29,australia,4,2
120691,93,usa,0,0
120692,106,australia,4,0
120693,17,australia,4,2
120694,20,usa,0,2
120698,14,romania,57,2
120699,52,usa,0,1
120700,54,usa,0,1
120703,55,australia,4,1
120704,25,australia,4,2
120708,113,usa,0,0
120710,19,usa,0,2
120711,62,canada,6,1
120713,47,usa,0,1
120714,77,usa,0,0
120715,46,usa,0,1
120716,25,singapore,48,2
120717,59,netherlands,14,1
120719,92,colombia,35,0
120720,72,taiwan,40,1
120721,41,usa,0,1
120722,34,usa,0,2
120723,50,usa,0,1
120724,18,brazil,7,2
120726,112,australia,4,0
120728,18,france,20,2
120729,48,usa,0,1
120730,35,usa,0,2
120731,86,usa,0,0
120732,74,usa,0,1
120733,41,nepal,174,1
120734,45,usa,0,1
120736,82,usa,0,0
120737,80,canada,6,0
120739,42,usa,0,1
120740,54,united kingdom,3,1
120741,21,usa,0,2
120742,70,usa,0,1
120743,35,usa,0,2
120745,57,australia,4,1
120746,16,usa,0,2
120747,56,usa,0,1
120748,59,usa,0,1
120749,19,canada,6,2
120750,42,usa,0,1
120751,96,usa,0,0
120753,100,usa,0,0
120755,20,united kingdom,3,2
120756,54,usa,0,1
120758,65,usa,0,1
120759,36,usa,0,2
120760,101,usa,0,0
120761,1,usa,0,2
120762,1,usa,0,2
120763,26,australia,4,2
120764,24,usa,0,2
120768,36,australia,4,2
120769,71,canada,6,1
120770,26,usa,0,2
120772,18,canada,6,2
120774,57,usa,0,1
120775,41,usa,0,1
120777,21,usa,0,2
120778,39,usa,0,1
120780,33,canada,6,2
120781,42,australia,4,1
120783,113,china,11,0
120784,24,india,18,2
120785,50,usa,0,1
120786,65,usa,0,1
120788,106,usa,0,0
120789,81,usa,0,0
120790,106,australia,4,0
120792,67,usa,0,1
120793,51,canada,6,1
120794,17,usa,0,2
120795,56,usa,0,1
120796,60,usa,0,1
120798,82,canada,6,0
120799,84,usa,0,0
120800,31,usa,0,2
120801,51,usa,0,1
120802,27,canada,6,2
120804,30,germany,9,2
120805,55,usa,0,1
120806,40,usa,0,1
120808,75,usa,0,0
120809,59,usa,0,1
120810,117,canada,6,0
120811,38,usa,0,2
120812,14,usa,0,2
120813,105,usa,0,0
120815,54,usa,0,1
120818,27,usa,0,2
120819,17,usa,0,2
120821,48,usa,0,1
120822,35,usa,0,2
120823,33,usa,0,2
120824,48,usa,0,1
120825,34,usa,0,2
120826,64,south africa,80,1
120827,46,usa,0,1
120830,97,,8,0
120832,70,jamaica,161,1
120833,68,australia,4,1
120834,93,usa,0,0
120836,53,usa,0,1
120837,53,usa,0,1
120838,78,usa,0,0
120839,53,usa,0,1
120841,55,usa,0,1
120844,48,canada,6,1
120845,111,usa,0,0
120846,66,usa,0,1
120847,42,usa,0,1
120848,22,italy,13,2
120849,107,usa,0,0
120850,23,canada,6,2
120851,51,usa,0,1
120853,52,usa,0,1
120854,31,usa,0,2
120855,32,usa,0,2
120856,40,usa,0,1
120857,65,usa,0,1
120859,39,usa,0,1
120861,33,usa,0,2
120862,40,canada,6,1
120863,55,usa,0,1
120865,61,usa,0,1
120866,38,usa,0,2
120867,14,usa,0,2
120868,62,usa,0,1
120869,48,usa,0,1
120870,29,thailand,61,2
120871,83,usa,0,0
120874,40,india,18,1
120875,55,australia,4,1
120877,25,china,11,2
120878,21,germany,9,2
120880,46,usa,0,1
120881,39,usa,0,1
120882,31,canada,6,2
120883,30,australia,4,2
120884,25,united kingdom,3,2
120885,30,australia,4,2
120886,49,usa,0,1
120887,30,malaysia,31,2
120888,102,usa,0,0
120890,35,usa,0,2
120891,50,usa,0,1
120894,28,czech republic,118,2
120895,86,usa,0,0
120896,119,united kingdom,3,0
120899,38,france,20,2
120900,9,spain,5,2
120901,29,philippines,33,2
120902,18,australia,4,2
120903,28,usa,0,2
120906,36,usa,0,2
120907,62,usa,0,1
120909,62,usa,0,1
120911,39,australia,4,1
120912,114,usa,0,0
120913,34,usa,0,2
120914,38,usa,0,2
120915,44,usa,0,1
120916,68,usa,0,1
120918,56,usa,0,1
120919,105,usa,0,0
120920,49,australia,4,1
120921,15,usa,0,2
120922,20,usa,0,2
120923,35,usa,0,2
120924,101,usa,0,0
120925,40,usa,0,1
120926,19,spain,5,2
120927,48,new zealand,17,1
120929,30,usa,0,2
120930,10,united kingdom,3,2
120932,41,usa,0,1
120933,1,canada,6,2
120936,94,usa,0,0
120938,25,usa,0,2
120939,15,usa,0,2
120940,38,usa,0,2
120941,85,usa,0,0
120944,98,usa,0,0
120945,98,canada,6,0
120946,88,canada,6,0
120947,37,usa,0,2
120949,9,usa,0,2
120951,38,usa,0,2
120952,53,czech republic,118,1
120953,60,usa,0,1
120954,86,usa,0,0
120955,107,usa,0,0
120957,30,portugal,2,2
120958,32,spain,5,2
120959,56,switzerland,21,1
120960,60,usa,0,1
120964,67,canada,6,1
120968,15,australia,4,2
120969,49,usa,0,1
120970,23,usa,0,2
120971,41,usa,0,1
120972,25,brazil,7,2
120974,15,usa,0,2
120975,25,usa,0,2
120977,34,usa,0,2
120978,38,usa,0,2
120979,25,australia,4,2
120980,69,usa,0,1
120981,16,usa,0,2
120982,33,united kingdom,3,2
120983,53,usa,0,1
120986,106,usa,0,0
120989,42,spain,5,1
120990,88,usa,0,0
120991,9,usa,0,2
120993,72,usa,0,1
120995,67,usa,0,1
120996,52,usa,0,1
120997,116,usa,0,0
120998,35,spain,5,2
120999,88,usa,0,0
121000,36,usa,0,2
121002,50,usa,0,1
121003,96,usa,0,0
121006,27,pakistan,28,2
121008,17,usa,0,2
121009,15,australia,4,2
121012,19,usa,0,2
121013,52,usa,0,1
121014,33,usa,0,2
121016,109,usa,0,0
121017,46,brazil,7,1
121019,54,united kingdom,3,1
121020,80,usa,0,0
121021,25,usa,0,2
121022,33,usa,0,2
121023,95,usa,0,0
121024,49,france,20,1
121025,99,usa,0,0
121028,46,portugal,2,1
121029,90,usa,0,0
121032,2,usa,0,2
121033,29,usa,0,2
121034,25,portugal,2,2
121035,39,usa,0,1
121036,31,usa,0,2
121038,39,usa,0,1
121039,49,usa,0,1
121040,64,usa,0,1
121041,91,usa,0,0
121044,56,usa,0,1
121045,19,usa,0,2
121046,30,usa,0,2
121047,37,usa,0,2
121048,23,australia,4,2
121049,47,usa,0,1
121050,44,usa,0,1
121051,46,united kingdom,3,1
121052,50,usa,0,1
121053,38,usa,0,2
121054,104,usa,0,0
121055,116,usa,0,0
121056,27,usa,0,2
121058,30,united kingdom,3,2
121059,51,spain,5,1
121061,27,netherlands,14,2
121062,12,canada,6,2
121063,53,usa,0,1
121064,112,usa,0,0
121067,39,usa,0,1
121069,51,usa,0,1
121071,21,united kingdom,3,2
121073,43,usa,0,1
121074,117,usa,0,0
121075,29,united kingdom,3,2
121076,13,australia,4,2
121077,23,usa,0,2
121078,90,usa,0,0
121084,42,usa,0,1
121085,0,usa,0,2
121086,18,germany,9,2
121087,120,usa,0,0
121089,107,usa,0,0
121090,56,canada,6,1
121091,49,united kingdom,3,1
121092,105,usa,0,0
121095,116,usa,0,0
121096,71,usa,0,1
121097,40,usa,0,1
121098,45,usa,0,1
121099,44,usa,0,1
121100,48,spain,5,1
121101,18,usa,0,2
121104,55,usa,0,1
121105,32,spain,5,2
121106,58,usa,0,1
121108,94,usa,0,0
121109,21,iran,23,2
121111,115,usa,0,0
121112,46,usa,0,1
121113,23,usa,0,2
121114,56,usa,0,1
121115,17,new zealand,17,2
121116,102,usa,0,0
121117,89,usa,0,0
121118,58,australia,4,1
121121,22,brazil,7,2
121123,28,australia,4,2
121124,112,usa,0,0
121125,40,el salvador,252,1
121127,74,usa,0,1
121128,60,usa,0,1
121132,112,usa,0,0
121133,50,usa,0,1
121134,95,usa,0,0
121136,49,usa,0,1
121140,27,usa,0,2
121142,37,usa,0,2
121143,31,usa,0,2
121144,38,canada,6,2
121145,40,usa,0,1
121146,75,usa,0,0
121147,108,usa,0,0
121148,22,usa,0,2
121149,23,slovenia,22,2
121150,28,usa,0,2
121151,24,usa,0,2
121153,29,usa,0,2
121154,1,usa,0,2
121155,27,usa,0,2
121156,44,usa,0,1
121157,58,usa,0,1
121158,25,usa,0,2
121162,41,usa,0,1
121163,26,usa,0,2
121165,1,usa,0,2
121168,61,usa,0,1
121169,21,portugal,2,2
121172,66,usa,0,1
121174,51,spain,5,1
121175,89,usa,0,0
121177,42,usa,0,1
121179,36,chile,38,2
121180,21,usa,0,2
121183,29,usa,0,2
121186,57,united kingdom,3,1
121187,14,canada,6,2
121188,51,usa,0,1
121189,70,australia,4,1
121192,45,usa,0,1
121193,109,usa,0,0
121194,36,usa,0,2
121195,17,usa,0,2
121196,36,usa,0,2
121198,92,usa,0,0
121199,32,usa,0,2
121202,47,usa,0,1
121203,23,usa,0,2
121204,29,usa,0,2
121206,38,usa,0,2
121207,111,usa,0,0
121209,97,,8,0
121210,20,usa,0,2
121211,21,canada,6,2
121214,38,usa,0,2
121216,17,usa,0,2
121218,103,usa,0,0
121219,69,usa,0,1
121220,20,usa,0,2
121221,44,usa,0,1
121222,33,croatia,74,2
121223,46,usa,0,1
121224,41,usa,0,1
121225,32,usa,0,2
121226,36,canada,6,2
121227,39,usa,0,1
121228,36,venezuela,63,2
121230,82,usa,0,0
121231,27,usa,0,2
121232,52,usa,0,1
121233,44,usa,0,1
121234,31,usa,0,2
121235,49,australia,4,1
121236,79,usa,0,0
121237,53,usa,0,1
121238,37,usa,0,2
121239,28,usa,0,2
121243,20,usa,0,2
121244,10,usa,0,2
121245,48,spain,5,1
121246,25,usa,0,2
121247,77,usa,0,0
121248,24,poland,60,2
121249,92,usa,0,0
121250,116,usa,0,0
121252,50,usa,0,1
121253,8,usa,0,2
121254,55,usa,0,1
121255,86,canada,6,0
121256,99,usa,0,0
121257,19,,8,2
121258,116,usa,0,0
121259,48,usa,0,1
121260,32,finland,16,2
121261,1,usa,0,2
121262,51,usa,0,1
121263,48,usa,0,1
121265,22,australia,4,2
121266,21,usa,0,2
121268,96,usa,0,0
121269,57,usa,0,1
121270,35,united kingdom,3,2
121272,34,usa,0,2
121273,52,usa,0,1
121274,39,usa,0,1
121276,108,usa,0,0
121277,38,spain,5,2
121278,36,usa,0,2
121280,33,usa,0,2
121281,29,usa,0,2
121283,24,spain,5,2
121284,31,united kingdom,3,2
121286,28,spain,5,2
121287,52,usa,0,1
121288,30,denmark,29,2
121289,6,usa,0,2
121290,105,canada,6,0
121291,95,united kingdom,3,0
121294,29,usa,0,2
121295,56,spain,5,1
121296,27,usa,0,2
121298,25,brazil,7,2
121300,104,usa,0,0
121301,42,united kingdom,3,1
121302,42,usa,0,1
121303,118,usa,0,0
121304,42,usa,0,1
121305,69,usa,0,1
121306,23,greece,34,2
121307,35,usa,0,2
121308,59,usa,0,1
121309,64,usa,0,1
121312,28,usa,0,2
121315,47,usa,0,1
121320,37,usa,0,2
121321,23,usa,0,2
121323,57,mexico,10,1
121324,38,,8,2
121325,40,usa,0,1
121327,61,usa,0,1
121332,48,usa,0,1
121333,111,usa,0,0
121335,34,usa,0,2
121336,58,usa,0,1
121337,54,usa,0,1
121338,22,new zealand,17,2
121340,26,usa,0,2
121341,43,usa,0,1
121343,38,spain,5,2
121344,27,usa,0,2
121346,61,usa,0,1
121347,32,usa,0,2
121348,36,germany,9,2
121349,13,australia,4,2
121350,25,usa,0,2
121351,114,usa,0,0
121353,72,usa,0,1
121354,31,france,20,2
121355,21,usa,0,2
121356,34,canada,6,2
121357,24,usa,0,2
121358,32,usa,0,2
121359,32,usa,0,2
121361,64,usa,0,1
121362,38,usa,0,2
121363,89,usa,0,0
121364,31,spain,5,2
121365,57,usa,0,1
121367,67,usa,0,1
121368,48,usa,0,1
121369,73,usa,0,1
121370,4,usa,0,2
121371,35,usa,0,2
121372,28,usa,0,2
121373,30,india,18,2
121374,120,usa,0,0
121375,28,usa,0,2
121376,60,usa,0,1
121378,32,canada,6,2
121379,74,usa,0,1
121380,64,usa,0,1
121381,29,canada,6,2
121382,15,usa,0,2
121383,21,usa,0,2
121384,63,usa,0,1
121385,35,canada,6,2
121386,74,usa,0,1
121387,54,usa,0,1
121388,29,usa,0,2
121389,35,usa,0,2
121390,76,australia,4,0
121391,31,usa,0,2
121392,57,usa,0,1
121393,35,netherlands,14,2
121394,21,usa,0,2
121395,7,usa,0,2
121396,41,usa,0,1
121397,67,new zealand,17,1
121399,31,canada,6,2
121401,43,usa,0,1
121402,73,usa,0,1
121403,11,usa,0,2
121406,66,spain,5,1
121408,58,usa,0,1
121409,12,usa,0,2
121410,30,mexico,10,2
121411,31,spain,5,2
121412,53,usa,0,1
121414,22,usa,0,2
121415,19,united kingdom,3,2
121416,9,usa,0,2
121419,42,usa,0,1
121421,100,mexico,10,0
121422,27,colombia,35,2
121425,12,usa,0,2
121426,1,australia,4,2
121427,19,usa,0,2
121429,42,netherlands,14,1
121431,15,usa,0,2
121432,58,usa,0,1
121433,91,,8,0
121436,35,usa,0,2
121438,20,canada,6,2
121439,77,usa,0,0
121440,96,netherlands,14,0
121441,88,usa,0,0
121442,54,usa,0,1
121443,29,usa,0,2
121444,17,usa,0,2
121445,47,usa,0,1
121446,92,usa,0,0
121447,0,germany,9,2
121449,51,usa,0,1
121450,117,usa,0,0
121451,46,usa,0,1
121452,47,usa,0,1
121453,26,usa,0,2
121454,61,usa,0,1
121455,74,usa,0,1
121456,32,usa,0,2
121457,111,portugal,2,0
121459,59,usa,0,1
121460,54,usa,0,1
121461,37,canada,6,2
121462,3,usa,0,2
121464,76,usa,0,0
121465,57,usa,0,1
121466,88,usa,0,0
121467,74,usa,0,1
121468,46,usa,0,1
121469,40,usa,0,1
121471,38,usa,0,2
121473,36,usa,0,2
121474,22,usa,0,2
121476,86,usa,0,0
121477,29,usa,0,2
121479,60,usa,0,1
121480,98,usa,0,0
121481,38,usa,0,2
121484,40,usa,0,1
121485,49,usa,0,1
121486,36,usa,0,2
121487,51,canada,6,1
121488,100,usa,0,0
121491,6,usa,0,2
121492,16,usa,0,2
121494,8,usa,0,2
121495,115,usa,0,0
121496,114,usa,0,0
121497,72,usa,0,1
121498,111,canada,6,0
121499,19,poland,60,2
121500,14,canada,6,2
121501,114,usa,0,0
121502,31,usa,0,2
121503,44,usa,0,1
121504,95,usa,0,0
121505,44,usa,0,1
121508,40,australia,4,1
121509,55,singapore,48,1
121510,15,usa,0,2
121512,46,usa,0,1
121513,37,usa,0,2
121514,46,usa,0,1
121515,97,usa,0,0
121517,49,usa,0,1
121519,5,,8,2
121521,84,usa,0,0
121522,55,usa,0,1
121523,28,usa,0,2
121524,67,usa,0,1
121525,32,usa,0,2
121526,69,usa,0,1
121527,55,usa,0,1
121529,32,canada,6,2
121531,30,usa,0,2
121533,31,singapore,48,2
121534,24,usa,0,2
121535,26,usa,0,2
121538,92,usa,0,0
121540,27,usa,0,2
121541,108,jordan,90,0
121543,35,usa,0,2
121546,84,usa,0,0
121549,35,united kingdom,3,2
121551,118,canada,6,0
121552,59,usa,0,1
121553,75,usa,0,0
121554,36,usa,0,2
121555,52,usa,0,1
121556,76,canada,6,0
121559,85,usa,0,0
121560,53,usa,0,1
121563,92,finland,16,0
121564,10,united kingdom,3,2
121565,39,usa,0,1
121566,93,usa,0,0
121567,34,usa,0,2
121568,14,usa,0,2
121569,22,china,11,2
121570,24,usa,0,2
121571,44,usa,0,1
121572,59,usa,0,1
121574,35,usa,0,2
121575,29,usa,0,2
121576,19,usa,0,2
121577,15,canada,6,2
121580,15,mexico,10,2
121581,71,usa,0,1
121582,108,usa,0,0
121583,34,usa,0,2
121584,24,usa,0,2
121585,106,usa,0,0
121586,47,usa,0,1
121589,71,canada,6,1
121590,60,usa,0,1
121593,27,usa,0,2
121595,75,canada,6,0
121597,102,usa,0,0
121599,18,usa,0,2
121601,104,usa,0,0
121604,95,united kingdom,3,0
121605,89,italy,13,0
121607,27,usa,0,2
121608,52,peru,24,1
121609,28,spain,5,2
121610,32,spain,5,2
121611,33,united kingdom,3,2
121612,9,germany,9,2
121613,17,pa,341,2
121617,17,spain,5,2
121619,15,australia,4,2
121622,27,spain,5,2
121623,117,usa,0,0
121624,26,italy,13,2
121625,111,argentina,43,0
121626,66,spain,5,1
121627,21,argentina,43,2
121628,13,usa,0,2
121629,28,spain,5,2
121632,38,moldova,249,2
121633,41,spain,5,1
121635,31,spain,5,2
121636,32,argentina,43,2
121637,39,argentina,43,1
121638,45,chile,38,1
121639,101,usa,0,0
121641,33,usa,0,2
121643,37,spain,5,2
121644,44,spain,5,1
121645,40,canada,6,1
121646,40,venezuela,63,1
121648,26,spain,5,2
121650,33,spain,5,2
121651,52,usa,0,1
121652,32,brazil,7,2
121653,18,colombia,35,2
121654,16,argentina,43,2
121656,29,spain,5,2
121657,43,mexico,10,1
121658,29,mexico,10,2
121659,11,spain,5,2
121660,69,usa,0,1
121661,28,usa,0,2
121665,8,portugal,2,2
121666,53,spain,5,1
121668,40,finland,16,1
121669,20,spain,5,2
121670,1,spain,5,2
121673,26,spain,5,2
121674,29,spain,5,2
121675,37,caribbean sea,162,2
121676,31,spain,5,2
121677,45,argentina,43,1
121678,33,cuba,81,2
121679,39,spain,5,1
121680,61,united kingdom,3,1
121681,26,spain,5,2
121682,27,spain,5,2
121684,40,colombia,35,1
121685,38,spain,5,2
121686,44,usa,0,1
121687,18,chile,38,2
121688,16,portugal,2,2
121689,27,colombia,35,2
121690,25,argentina,43,2
121691,23,mexico,10,2
121692,32,chile,38,2
121693,34,spain,5,2
121694,26,spain,5,2
121695,31,usa,0,2
121696,32,argentina,43,2
121698,28,canada,6,2
121699,15,usa,0,2
121700,20,spain,5,2
121701,24,usa,0,2
121702,40,spain,5,1
121703,50,spain,5,1
121704,53,spain,5,1
121705,59,spain,5,1
121706,85,usa,0,0
121707,59,spain,5,1
121708,45,mexico,10,1
121709,45,mexico,10,1
121710,46,peru,24,1
121711,18,mexico,10,2
121712,33,brazil,7,2
121714,15,usa,0,2
121715,38,spain,5,2
121716,75,italy,13,0
121718,25,united kingdom,3,2
121720,8,philippines,33,2
121721,115,usa,0,0
121722,34,spain,5,2
121723,29,france,20,2
121724,37,united kingdom,3,2
121727,26,usa,0,2
121729,50,usa,0,1
121730,31,canada,6,2
121732,49,costa rica,88,1
121733,68,australia,4,1
121734,29,usa,0,2
121735,26,usa,0,2
121736,27,usa,0,2
121738,40,germany,9,1
121739,52,usa,0,1
121740,43,canada,6,1
121741,77,germany,9,0
121742,26,brazil,7,2
121743,30,usa,0,2
121744,64,australia,4,1
121745,45,usa,0,1
121746,0,united kingdom,3,2
121747,51,australia,4,1
121748,31,new zealand,17,2
121749,15,usa,0,2
121750,29,brazil,7,2
121751,34,usa,0,2
121752,27,usa,0,2
121753,38,usa,0,2
121756,77,italy,13,0
121757,85,canada,6,0
121758,27,hungary,149,2
121759,93,usa,0,0
121761,19,argentina,43,2
121762,20,germany,9,2
121764,24,australia,4,2
121765,28,finland,16,2
121767,12,usa,0,2
121768,82,usa,0,0
121769,43,usa,0,1
121770,109,usa,0,0
121771,40,usa,0,1
121772,39,usa,0,1
121773,76,usa,0,0
121774,24,australia,4,2
121775,25,spain,5,2
121776,109,canada,6,0
121777,38,usa,0,2
121780,86,usa,0,0
121782,47,australia,4,1
121783,44,united kingdom,3,1
121784,42,canada,6,1
121785,23,canada,6,2
121788,59,usa,0,1
121789,62,canada,6,1
121790,70,australia,4,1
121791,51,usa,0,1
121792,35,usa,0,2
121793,99,usa,0,0
121794,36,usa,0,2
121795,94,usa,0,0
121798,110,usa,0,0
121799,46,usa,0,1
121801,62,australia,4,1
121802,29,spain,5,2
121803,23,germany,9,2
121804,28,usa,0,2
121805,44,usa,0,1
121806,16,germany,9,2
121807,76,usa,0,0
121808,23,usa,0,2
121809,35,usa,0,2
121810,34,australia,4,2
121811,86,new zealand,17,0
121812,108,germany,9,0
121815,15,australia,4,2
121816,23,brazil,7,2
121819,107,united kingdom,3,0
121821,27,canada,6,2
121822,104,usa,0,0
121823,63,usa,0,1
121824,21,australia,4,2
121826,101,usa,0,0
121827,21,usa,0,2
121828,26,germany,9,2
121830,48,usa,0,1
121832,11,usa,0,2
121833,62,usa,0,1
121834,38,usa,0,2
121835,89,usa,0,0
121836,13,usa,0,2
121837,27,canada,6,2
121838,27,canada,6,2
121839,28,portugal,2,2
121840,60,usa,0,1
121841,32,usa,0,2
121842,74,usa,0,1
121843,46,usa,0,1
121848,7,usa,0,2
121850,102,united kingdom,3,0
121851,104,australia,4,0
121852,48,usa,0,1
121853,113,usa,0,0
121854,15,germany,9,2
121855,29,united arab emirates,106,2
121856,58,usa,0,1
121857,20,usa,0,2
121858,73,usa,0,1
121859,32,germany,9,2
121860,112,canada,6,0
121861,28,canada,6,2
121863,3,usa,0,2
121865,51,canada,6,1
121866,51,usa,0,1
121867,58,new zealand,17,1
121868,60,usa,0,1
121871,112,united kingdom,3,0
121872,42,new zealand,17,1
121873,12,usa,0,2
121875,0,usa,0,2
121877,41,united kingdom,3,1
121878,58,usa,0,1
121879,72,usa,0,1
121881,38,denmark,29,2
121882,45,canada,6,1
121883,24,spain,5,2
121884,32,united kingdom,3,2
121885,50,australia,4,1
121886,120,usa,0,0
121887,105,usa,0,0
121889,55,united kingdom,3,1
121890,57,united kingdom,3,1
121892,76,usa,0,0
121893,75,usa,0,0
121894,31,spain,5,2
121895,35,usa,0,2
121896,113,usa,0,0
121897,62,usa,0,1
121898,57,australia,4,1
121899,18,spain,5,2
121900,50,usa,0,1
121901,54,australia,4,1
121902,48,usa,0,1
121903,56,usa,0,1
121904,20,austria,47,2
121906,6,,8,2
121907,24,germany,9,2
121908,91,usa,0,0
121909,66,united kingdom,3,1
121911,20,brazil,7,2
121913,25,south africa,80,2
121914,53,malaysia,31,1
121915,33,france,20,2
121917,85,usa,0,0
121919,64,united kingdom,3,1
121921,63,usa,0,1
121922,45,usa,0,1
121924,85,usa,0,0
121925,50,usa,0,1
121926,21,usa,0,2
121927,72,usa,0,1
121929,59,usa,0,1
121930,49,usa,0,1
121931,12,united kingdom,3,2
121934,45,usa,0,1
121937,27,iran,23,2
121938,34,usa,0,2
121939,47,usa,0,1
121940,119,united kingdom,3,0
121942,60,usa,0,1
121943,55,canada,6,1
121945,20,usa,0,2
121947,30,germany,9,2
121948,36,usa,0,2
121952,86,usa,0,0
121953,94,usa,0,0
121954,27,usa,0,2
121956,61,usa,0,1
121957,21,usa,0,2
121959,22,usa,0,2
121960,77,usa,0,0
121961,66,usa,0,1
121962,31,canada,6,2
121963,31,usa,0,2
121964,24,antarctica,182,2
121966,55,usa,0,1
121967,79,usa,0,0
121968,45,usa,0,1
121970,88,usa,0,0
121971,76,canada,6,0
121973,56,usa,0,1
121974,53,canada,6,1
121975,41,usa,0,1
121977,64,usa,0,1
121978,47,australia,4,1
121979,43,australia,4,1
121980,34,usa,0,2
121981,26,usa,0,2
121983,63,usa,0,1
121984,50,usa,0,1
121987,49,australia,4,1
121989,58,usa,0,1
121991,97,usa,0,0
121992,57,usa,0,1
121993,53,malaysia,31,1
121994,9,australia,4,2
121995,41,usa,0,1
121996,87,usa,0,0
121997,57,usa,0,1
121998,104,usa,0,0
121999,25,usa,0,2
122000,51,usa,0,1
122001,59,usa,0,1
122002,35,usa,0,2
122003,74,australia,4,1
122004,51,usa,0,1
122005,60,usa,0,1
122006,41,,8,1
122007,39,usa,0,1
122009,84,usa,0,0
122010,41,australia,4,1
122012,56,south africa,80,1
122013,42,usa,0,1
122015,39,canada,6,1
122016,9,usa,0,2
122017,13,australia,4,2
122018,109,usa,0,0
122019,55,australia,4,1
122020,52,usa,0,1
122021,21,usa,0,2
122023,106,usa,0,0
122025,115,usa,0,0
122029,101,usa,0,0
122031,23,usa,0,2
122032,110,malaysia,31,0
122033,104,germany,9,0
122034,27,italy,13,2
122036,47,germany,9,1
122039,29,,8,2
122041,56,netherlands,14,1
122042,54,usa,0,1
122043,28,argentina,43,2
122047,57,spain,5,1
122050,115,usa,0,0
122051,33,united kingdom,3,2
122052,94,usa,0,0
122053,30,germany,9,2
122054,22,denmark,29,2
122056,95,usa,0,0
122057,31,india,18,2
122058,104,usa,0,0
122060,49,usa,0,1
122061,14,germany,9,2
122064,108,usa,0,0
122065,36,united kingdom,3,2
122066,16,united kingdom,3,2
122068,57,usa,0,1
122069,40,,8,1
122070,26,spain,5,2
122071,23,spain,5,2
122072,25,canada,6,2
122073,80,uganda,270,0
122077,23,netherlands,14,2
122078,25,finland,16,2
122079,15,usa,0,2
122081,49,usa,0,1
122082,89,usa,0,0
122083,72,canada,6,1
122084,52,united kingdom,3,1
122085,35,australia,4,2
122087,26,usa,0,2
122088,65,canada,6,1
122089,38,australia,4,2
122090,50,united kingdom,3,1
122091,107,usa,0,0
122092,39,,8,1
122093,20,philippines,33,2
122094,23,usa,0,2
122095,32,usa,0,2
122097,80,,8,0
122098,27,germany,9,2
122099,1,usa,0,2
122102,27,canada,6,2
122103,81,usa,0,0
122104,24,australia,4,2
122106,9,usa,0,2
122108,60,usa,0,1
122109,40,usa,0,1
122110,36,usa,0,2
122111,116,usa,0,0
122112,75,usa,0,0
122113,10,usa,0,2
122116,16,usa,0,2
122117,59,usa,0,1
122120,25,brazil,7,2
122121,96,usa,0,0
122122,19,philippines,33,2
122123,28,usa,0,2
122125,37,usa,0,2
122126,25,usa,0,2
122127,29,usa,0,2
122129,3,usa,0,2
122131,52,usa,0,1
122132,32,usa,0,2
122134,2,germany,9,2
122135,26,france,20,2
122137,58,usa,0,1
122138,25,usa,0,2
122139,20,usa,0,2
122140,70,usa,0,1
122142,14,australia,4,2
122144,55,usa,0,1
122146,38,finland,16,2
122148,1,denmark,29,2
122149,11,usa,0,2
122151,35,usa,0,2
122153,33,canada,6,2
122154,26,canada,6,2
122155,24,new zealand,17,2
122156,29,india,18,2
122157,32,spain,5,2
122158,51,usa,0,1
122160,26,brazil,7,2
122161,29,canada,6,2
122162,111,usa,0,0
122163,21,france,20,2
122164,28,usa,0,2
122165,86,spain,5,0
122167,120,usa,0,0
122169,66,germany,9,1
122170,24,germany,9,2
122171,21,germany,9,2
122172,61,germany,9,1
122173,17,germany,9,2
122174,2,italy,13,2
122175,48,germany,9,1
122178,37,germany,9,2
122179,66,germany,9,1
122180,17,germany,9,2
122181,37,germany,9,2
122182,30,canada,6,2
