User_ID,Age,Country,Country_ID
139231,39,canada,6
139234,26,usa,0
139235,63,usa,0
139236,94,canada,6
139237,57,united kingdom,3
139238,22,canada,6
139240,38,usa,0
139241,40,usa,0
139242,49,canada,6
139244,66,usa,0
139246,64,australia,4
139247,73,usa,0
139248,24,usa,0
139250,27,germany,9
139251,113,usa,0
139252,15,usa,0
139253,26,philippines,33
139255,21,usa,0
139256,6,usa,0
139258,33,usa,0
139259,65,australia,4
139260,32,united kingdom,3
139261,46,usa,0
139262,37,united kingdom,3
139263,38,hong kong,84
139264,25,usa,0
139265,48,usa,0
139266,23,australia,4
139268,28,usa,0
139269,36,usa,0
139270,38,canada,6
139271,43,usa,0
139272,41,usa,0
139274,23,united kingdom,3
139275,92,usa,0
139276,27,usa,0
139278,47,usa,0
139280,28,united kingdom,3
139281,24,usa,0
139282,35,usa,0
139284,25,new zealand,17
139285,49,usa,0
139288,44,canada,6
139289,32,australia,4
139290,52,andorra,94
139291,26,,8
139292,40,france,20
139293,19,finland,16
139294,57,australia,4
139295,20,spain,5
139296,26,spain,5
139297,41,sweden,42
139298,38,australia,4
139299,16,canada,6
139301,50,usa,0
139302,24,usa,0
139303,33,usa,0
139304,87,germany,9
139306,29,italy,13
139307,32,brazil,7
139308,16,brazil,7
139309,41,switzerland,21
139310,63,brazil,7
139311,21,brazil,7
139312,24,argentina,43
139313,57,usa,0
139315,62,usa,0
139316,93,usa,0
139317,16,usa,0
139318,42,usa,0
139319,108,usa,0
139322,19,usa,0
139324,3,australia,4
139325,62,usa,0
139326,54,usa,0
139328,0,netherlands,14
139329,120,australia,4
139332,18,united kingdom,3
139333,20,usa,0
139334,28,usa,0
139335,93,usa,0
139336,20,turkey,32
139337,34,usa,0
139341,28,portugal,2
139343,26,spain,5
139344,41,italy,13
139345,40,usa,0
139346,36,canada,6
139348,16,usa,0
139349,5,germany,9
139350,24,usa,0
139352,44,germany,9
139353,104,usa,0
139354,39,united kingdom,3
139357,46,australia,4
139358,8,usa,0
139361,60,usa,0
139362,35,usa,0
139363,18,usa,0
139364,53,brazil,7
139365,72,usa,0
139366,21,ireland,62
139367,37,spain,5
139368,97,portugal,2
139370,58,usa,0
139372,85,china,11
139373,57,usa,0
139374,61,canada,6
139375,112,usa,0
139377,58,usa,0
139379,43,usa,0
139381,44,usa,0
139382,38,usa,0
139383,28,mexico,10
139384,33,usa,0
139385,91,usa,0
139386,23,usa,0
139388,54,usa,0
139389,18,australia,4
139391,22,usa,0
139393,20,united kingdom,3
139394,113,denmark,29
139397,40,united kingdom,3
139398,39,usa,0
139399,27,italy,13
139402,19,italy,13
139403,74,usa,0
139404,116,netherlands,14
139405,25,netherlands,14
139407,91,usa,0
139409,49,usa,0
139410,25,germany,9
139411,93,usa,0
139412,67,usa,0
139413,42,usa,0
139415,50,usa,0
139416,38,usa,0
139418,45,usa,0
139419,9,germany,9
139420,32,france,20
139422,56,usa,0
139423,52,france,20
139424,32,iran,23
139426,15,australia,4
139427,34,morocco,66
139428,39,portugal,2
139429,49,spain,5
139430,78,usa,0
139433,78,germany,9
139436,9,usa,0
139437,37,switzerland,21
139438,19,germany,9
139440,21,canada,6
139442,28,canada,6
139443,22,canada,6
139444,43,usa,0
139445,40,lebanon,176
139447,4,usa,0
139448,33,usa,0
139449,29,france,20
139453,41,italy,13
139454,2,usa,0
139455,29,france,20
139456,38,united kingdom,3
139457,60,usa,0
139459,29,belgium,30
139460,48,usa,0
139461,115,usa,0
139463,23,usa,0
139464,24,poland,60
139465,38,mexico,10
139466,47,colombia,35
139468,8,italy,13
139470,82,canada,6
139472,26,france,20
139474,30,switzerland,21
139476,108,usa,0
139479,55,usa,0
139481,53,usa,0
139483,54,portugal,2
139484,111,france,20
139487,34,usa,0
139488,26,,8
139489,16,spain,5
139490,41,argentina,43
139491,12,usa,0
139492,17,costa rica,88
139493,33,spain,5
139496,113,spain,5
139497,47,argentina,43
139498,0,italy,13
139499,22,spain,5
139500,85,spain,5
139502,40,usa,0
139503,120,netherlands,14
139504,36,germany,9
139506,31,costa rica,88
139507,31,germany,9
139508,82,usa,0
139510,36,canada,6
139511,56,ireland,62
139512,23,italy,13
139514,38,italy,13
139516,93,bulgaria,46
139517,45,usa,0
139518,39,yugoslavia,71
139519,46,canada,6
139520,112,ireland,62
139521,3,netherlands,14
139522,28,,8
139523,91,germany,9
139525,41,canada,6
139526,18,canada,6
139527,102,usa,0
139528,99,,8
139529,17,spain,5
139530,72,italy,13
139531,3,netherlands,14
139532,23,spain,5
139533,27,germany,9
139534,73,usa,0
139535,27,france,20
139536,19,philippines,33
139538,27,canada,6
139539,72,italy,13
139541,15,mexico,10
139542,63,canada,6
139543,37,usa,0
139544,33,australia,4
139545,50,usa,0
139546,30,united kingdom,3
139547,103,australia,4
139548,30,usa,0
139549,32,united kingdom,3
139551,25,switzerland,21
139552,30,usa,0
139553,58,united kingdom,3
139554,58,canada,6
139555,24,united kingdom,3
139556,8,united kingdom,3
139557,21,united kingdom,3
139558,87,united kingdom,3
139559,47,usa,0
139561,73,usa,0
139562,49,usa,0
139564,58,australia,4
139565,22,united kingdom,3
139568,39,usa,0
139569,22,united kingdom,3
139570,74,new zealand,17
139573,25,china,11
139576,23,usa,0
139577,16,usa,0
139578,26,usa,0
139581,32,canada,6
139582,57,usa,0
139583,49,usa,0
139587,86,usa,0
139588,29,australia,4
139589,13,usa,0
139590,9,usa,0
139591,55,usa,0
139592,61,usa,0
139593,37,usa,0
139594,33,australia,4
139595,16,usa,0
139596,33,usa,0
139599,65,france,20
139602,32,canada,6
139603,34,australia,4
139604,114,usa,0
139605,68,china,11
139606,37,usa,0
139608,34,usa,0
139612,41,usa,0
139613,111,canada,6
139614,36,usa,0
139615,28,spain,5
139616,15,usa,0
139617,29,australia,4
139618,1,united kingdom,3
139619,16,united kingdom,3
139621,37,spain,5
139622,92,usa,0
139624,97,usa,0
139625,24,finland,16
139626,15,malaysia,31
139627,120,australia,4
139628,110,usa,0
139629,58,spain,5
139631,25,usa,0
139633,66,usa,0
139635,81,usa,0
139637,49,united kingdom,3
139638,28,new zealand,17
139640,18,india,18
139641,23,usa,0
139645,48,australia,4
139646,35,usa,0
139647,17,usa,0
139648,48,usa,0
139649,51,usa,0
139650,49,usa,0
139651,68,hong kong,84
139652,37,canada,6
139653,84,usa,0
139654,6,usa,0
139655,63,usa,0
139656,21,canada,6
139658,54,usa,0
139659,39,new zealand,17
139661,28,usa,0
139662,15,usa,0
139663,41,usa,0
139664,59,usa,0
139665,40,usa,0
139666,28,usa,0
139669,24,germany,9
139670,21,france,20
139671,67,germany,9
139672,86,italy,13
139674,18,canada,6
139675,61,usa,0
139677,50,canada,6
139678,30,united kingdom,3
139679,67,usa,0
139680,28,new zealand,17
139681,52,usa,0
139682,51,netherlands,14
139683,31,united kingdom,3
139684,80,usa,0
139686,20,australia,4
139687,80,finland,16
139689,111,canada,6
139690,57,usa,0
139691,92,czech republic,118
139692,59,usa,0
139693,85,usa,0
139695,16,usa,0
139697,38,usa,0
139698,99,usa,0
139700,78,canada,6
139701,78,usa,0
139702,50,usa,0
139703,1,usa,0
139704,48,usa,0
139705,102,finland,16
139707,43,usa,0
139708,54,usa,0
139709,26,usa,0
139710,47,usa,0
139711,29,united kingdom,3
139712,85,usa,0
139713,36,new zealand,17
139714,55,usa,0
139715,51,usa,0
139716,25,australia,4
139718,97,usa,0
139719,23,united kingdom,3
139720,21,united kingdom,3
139721,40,usa,0
139722,38,saudi arabia,55
139723,32,usa,0
139724,39,usa,0
139725,39,usa,0
139726,20,vietnam,26
139727,48,canada,6
139728,45,netherlands,14
139729,45,netherlands,14
139730,65,usa,0
139731,103,usa,0
139732,25,australia,4
139735,36,ireland,62
139736,46,usa,0
139739,40,usa,0
139741,109,usa,0
139744,25,usa,0
139746,54,canada,6
139748,83,netherlands,14
139749,15,usa,0
139750,113,canada,6
139752,25,spain,5
139753,72,usa,0
139754,18,trinidad and tobago,120
139756,93,australia,4
139757,55,usa,0
139758,51,australia,4
139759,25,netherlands,14
139760,29,finland,16
139761,50,finland,16
139762,35,usa,0
139763,66,usa,0
139764,50,usa,0
139765,46,taiwan,40
139767,34,usa,0
139768,15,philippines,33
139769,45,usa,0
139771,25,usa,0
139772,71,usa,0
139773,21,france,20
139774,43,usa,0
139775,28,usa,0
139776,25,usa,0
139777,27,germany,9
139778,29,germany,9
139780,63,usa,0
139781,100,slovakia,72
139782,81,netherlands,14
139784,1,germany,9
139787,27,germany,9
139788,23,austria,47
139789,57,usa,0
139792,0,australia,4
139793,51,usa,0
139795,94,usa,0
139799,22,usa,0
139800,69,canada,6
139801,20,usa,0
139803,36,usa,0
139804,22,usa,0
139805,28,switzerland,21
139807,24,united kingdom,3
139808,35,usa,0
139809,67,usa,0
139810,42,usa,0
139811,71,usa,0
139812,64,usa,0
139813,3,usa,0
139814,85,usa,0
139815,50,usa,0
139817,20,usa,0
139820,1,usa,0
139821,93,usa,0
139822,20,usa,0
139824,46,usa,0
139829,43,usa,0
139830,80,usa,0
139832,41,usa,0
139833,51,usa,0
139834,48,usa,0
139836,50,usa,0
139837,32,usa,0
139838,81,,8
139839,70,united kingdom,3
139840,7,usa,0
139841,97,usa,0
139845,44,usa,0
139847,50,spain,5
139848,73,finland,16
139849,51,united kingdom,3
139850,72,usa,0
139851,50,germany,9
139852,32,australia,4
139853,19,usa,0
139855,17,poland,60
139856,114,canada,6
139857,21,usa,0
139858,42,canada,6
139861,21,belgium,30
139862,91,canada,6
139863,29,usa,0
139864,74,canada,6
139865,44,germany,9
139866,48,usa,0
139867,45,usa,0
139868,37,switzerland,21
139869,95,italy,13
139870,33,usa,0
139871,24,germany,9
139874,21,italy,13
139875,54,usa,0
139876,6,usa,0
139877,34,usa,0
139878,38,usa,0
139880,22,italy,13
139881,20,canada,6
139882,7,usa,0
139883,31,spain,5
139885,38,usa,0
139886,41,usa,0
139887,40,united kingdom,3
139888,104,united kingdom,3
139889,43,in your heart,366
139891,37,italy,13
139894,47,canada,6
139896,97,usa,0
139898,101,netherlands,14
139899,30,germany,9
139902,98,united kingdom,3
139903,61,germany,9
139905,22,usa,0
139906,3,france,20
139908,20,united kingdom,3
139909,68,usa,0
139911,80,usa,0
139914,25,usa,0
139915,15,usa,0
139917,72,italy,13
139918,40,united kingdom,3
139919,18,usa,0
139920,99,usa,0
139921,37,usa,0
139922,36,usa,0
139923,28,canada,6
139924,16,malaysia,31
139925,25,usa,0
139926,35,germany,9
139927,15,australia,4
139928,31,canada,6
139929,36,usa,0
139930,43,spain,5
139931,8,germany,9
139932,30,united kingdom,3
139935,6,usa,0
139936,27,australia,4
139937,38,usa,0
139938,47,usa,0
139940,99,usa,0
139941,32,czech republic,118
139942,29,germany,9
139943,19,vietnam,26
139944,34,usa,0
139945,22,vietnam,26
139946,61,usa,0
139947,21,philippines,33
139948,30,usa,0
139949,30,united kingdom,3
139950,64,usa,0
139952,16,usa,0
139953,26,canada,6
139954,21,australia,4
139955,41,finland,16
139956,18,,8
139957,22,usa,0
139960,83,united kingdom,3
139962,51,australia,4
139963,9,usa,0
139964,25,germany,9
139965,40,usa,0
139966,68,united kingdom,3
139970,56,usa,0
139971,28,canada,6
139972,29,usa,0
139973,84,united kingdom,3
139974,15,united kingdom,3
139975,9,united kingdom,3
139977,22,canada,6
139978,20,usa,0
139979,14,usa,0
139981,32,usa,0
139983,22,usa,0
139984,46,usa,0
139985,42,canada,6
139987,49,united kingdom,3
139988,8,usa,0
139990,14,usa,0
139992,22,usa,0
139993,109,usa,0
139994,87,usa,0
139995,52,usa,0
139996,34,australia,4
139997,21,usa,0
139998,31,usa,0
139999,35,usa,0
140001,30,usa,0
140002,86,usa,0
140003,10,usa,0
140004,33,usa,0
140006,20,usa,0
140011,14,new zealand,17
140014,48,usa,0
140015,38,usa,0
140016,39,usa,0
140017,98,philippines,33
140018,17,finland,16
140019,30,usa,0
140021,26,netherlands,14
140022,62,united kingdom,3
140023,30,germany,9
140024,117,usa,0
140025,87,usa,0
140026,18,argentina,43
140027,26,united kingdom,3
140028,28,italy,13
140029,14,belgium,30
140030,21,germany,9
140031,67,brazil,7
140032,47,brazil,7
140033,38,portugal,2
140034,15,usa,0
140035,41,brazil,7
140037,61,usa,0
140038,50,usa,0
140039,24,usa,0
140041,95,usa,0
140042,49,usa,0
140044,27,new zealand,17
140045,35,usa,0
140046,62,usa,0
140047,22,germany,9
140050,32,spain,5
140052,19,iran,23
140053,26,portugal,2
140054,56,usa,0
140056,16,united kingdom,3
140057,30,italy,13
140058,25,austria,47
140059,46,netherlands,14
140060,26,netherlands,14
140061,28,mexico,10
140062,19,philippines,33
140063,23,spain,5
140068,22,usa,0
140070,27,spain,5
140071,21,spain,5
140072,26,spain,5
140074,10,usa,0
140075,52,usa,0
140077,77,usa,0
140078,25,japan,76
140079,40,spain,5
140084,77,ireland,62
140085,26,portugal,2
140086,31,brazil,7
140088,107,portugal,2
140090,45,brazil,7
140091,48,brazil,7
140092,17,brazil,7
140093,29,portugal,2
140094,41,brazil,7
140095,20,spain,5
140099,30,spain,5
140102,19,sweden,42
140103,30,france,20
140104,48,usa,0
140106,36,canada,6
140107,41,sweden,42
140108,24,sweden,42
140109,40,ireland,62
140110,24,russia,1
140111,11,japan,76
140112,24,slovenia,22
140113,11,usa,0
140114,31,united kingdom,3
140115,27,usa,0
140116,26,,8
140117,30,united kingdom,3
140118,18,canada,6
140119,17,canada,6
140120,17,spain,5
140122,19,south africa,80
140123,76,usa,0
140124,0,venezuela,63
140125,22,spain,5
140128,90,australia,4
140129,41,canada,6
140130,119,italy,13
140131,23,malaysia,31
140134,104,spain,5
140136,28,australia,4
140137,69,usa,0
140139,30,italy,13
140140,95,germany,9
140142,29,italy,13
140143,105,finland,16
140144,23,italy,13
140145,38,italy,13
140147,8,germany,9
140148,17,usa,0
140149,25,canada,6
140150,34,brazil,7
140151,16,usa,0
140152,72,usa,0
140153,24,brazil,7
140154,20,usa,0
140157,52,brazil,7
140158,42,usa,0
140159,39,usa,0
140160,33,italy,13
140162,120,united kingdom,3
140164,72,netherlands antilles,291
140165,25,spain,5
140166,18,,8
140169,82,germany,9
140170,24,germany,9
140171,38,spain,5
140172,22,spain,5
140173,21,united kingdom,3
140174,79,usa,0
140176,117,usa,0
140177,66,usa,0
140179,101,italy,13
140180,40,italy,13
140182,16,sweden,42
140183,100,italy,13
140185,83,usa,0
140187,27,italy,13
140189,44,scotland,121
140191,36,united kingdom,3
140198,26,united kingdom,3
140199,15,netherlands,14
140200,93,sweden,42
140201,25,united kingdom,3
140202,24,usa,0
140204,88,usa,0
140205,67,australia,4
140206,30,poland,60
140207,34,usa,0
140208,29,usa,0
140209,27,portugal,2
140210,96,usa,0
140211,38,usa,0
140214,18,usa,0
140215,29,belgium,30
140216,16,usa,0
140217,38,spain,5
140218,14,usa,0
140220,31,germany,9
140224,22,united kingdom,3
140225,29,spain,5
140227,22,united kingdom,3
140229,50,germany,9
140230,26,italy,13
140233,117,switzerland,21
140234,18,germany,9
140235,69,usa,0
140236,62,usa,0
140239,24,australia,4
140240,47,china,11
140241,28,usa,0
140243,111,canada,6
140244,46,australia,4
140245,27,usa,0
140246,58,australia,4
140247,51,new zealand,17
140248,18,usa,0
140251,97,canada,6
140254,67,usa,0
140256,51,usa,0
140257,50,usa,0
140258,19,usa,0
140259,22,usa,0
140260,25,china,11
140262,104,usa,0
140263,55,netherlands,14
140266,46,united kingdom,3
140269,17,canada,6
140270,101,usa,0
140271,34,usa,0
140272,71,,8
140273,91,usa,0
140274,92,usa,0
140275,24,italy,13
140276,27,canada,6
140278,21,china,11
140279,54,united kingdom,3
140280,116,czech republic,118
140281,116,china,11
140282,73,united kingdom,3
140283,15,canada,6
140285,30,usa,0
140286,49,usa,0
140287,111,usa,0
140289,62,usa,0
140290,29,germany,9
140292,73,australia,4
140296,36,italy,13
140297,43,usa,0
140298,26,usa,0
140299,43,italy,13
140300,25,italy,13
140302,61,usa,0
140303,22,usa,0
140304,13,usa,0
140305,23,guatemala,116
140306,42,poland,60
140307,26,france,20
140308,109,canada,6
140309,48,usa,0
140310,16,usa,0
140311,93,germany,9
140312,17,japan,76
140313,34,germany,9
140314,2,germany,9
140315,102,usa,0
140316,18,canada,6
140317,23,brazil,7
140318,18,germany,9
140320,30,france,20
140321,23,germany,9
140322,24,germany,9
140324,26,australia,4
140325,28,usa,0
140326,11,usa,0
140328,26,usa,0
140330,115,germany,9
140331,15,mexico,10
140332,106,belgium,30
140333,21,germany,9
140334,28,norway,36
140336,29,russia,1
140338,50,australia,4
140342,21,germany,9
140343,31,usa,0
140346,45,canada,6
140347,58,usa,0
140348,93,germany,9
140349,90,italy,13
140350,22,china,11
140352,6,usa,0
140354,55,usa,0
140355,28,usa,0
140356,53,italy,13
140359,43,canada,6
140361,52,usa,0
140363,37,usa,0
140364,25,italy,13
140366,40,la france,125
140367,59,sweden,42
140368,33,philippines,33
140369,29,italy,13
140370,26,united kingdom,3
140371,26,united kingdom,3
140373,51,usa,0
140374,52,usa,0
140377,32,spain,5
140378,53,china,11
140379,24,portugal,2
140380,0,,8
140383,86,usa,0
140384,0,usa,0
140385,65,usa,0
140386,23,germany,9
140387,19,usa,0
140388,32,italy,13
140389,22,dominican republic,101
140390,22,spain,5
140391,31,brazil,7
140392,38,brazil,7
140395,30,spain,5
140396,18,czech republic,118
140397,13,czech republic,118
140398,15,new zealand,17
140399,68,canada,6
140400,111,netherlands,14
140401,19,usa,0
140402,9,bulgaria,46
140403,25,australia,4
140404,20,spain,5
140405,33,new zealand,17
140406,5,usa,0
140407,23,brazil,7
140408,47,italy,13
140409,104,canada,6
140412,27,canada,6
140413,48,netherlands,14
140414,38,united kingdom,3
140415,32,finland,16
140418,14,usa,0
140419,24,italy,13
140420,102,canada,6
140421,21,nigeria,44
140422,6,germany,9
140425,59,united kingdom,3
140426,64,usa,0
140427,111,usa,0
140428,46,switzerland,21
140432,22,spain,5
140433,34,usa,0
140434,27,usa,0
140435,59,usa,0
140437,24,portugal,2
140438,26,france,20
140439,35,usa,0
140440,77,usa,0
140441,55,new zealand,17
140442,99,canada,6
140443,29,germany,9
140444,83,canada,6
140445,26,la france,125
140446,53,usa,0
140447,47,germany,9
140448,69,jersey,85
140449,24,italy,13
140453,23,portugal,2
140454,31,spain,5
140456,34,netherlands,14
140458,30,,8
140459,38,netherlands,14
140460,58,usa,0
140461,36,spain,5
140463,52,czech republic,118
140464,32,italy,13
140465,23,spain,5
140468,20,spain,5
140469,35,pakistan,28
140470,15,canada,6
140471,28,usa,0
140473,43,australia,4
140474,46,ireland,62
140475,39,germany,9
140476,20,,8
140480,77,usa,0
140481,27,united kingdom,3
140482,40,germany,9
140484,38,usa,0
140486,42,united kingdom,3
140489,106,usa,0
140490,59,usa,0
140492,20,portugal,2
140493,29,germany,9
140494,98,usa,0
140495,56,usa,0
140496,95,,8
140498,26,españa,41
140499,37,germany,9
140501,27,canada,6
140502,16,spain,5
140503,35,brazil,7
140504,32,canada,6
140506,109,germany,9
140507,67,argentina,43
140508,48,spain,5
140509,108,usa,0
140511,61,usa,0
140512,23,italy,13
140514,29,argentina,43
140515,57,australia,4
140516,13,usa,0
140517,22,united kingdom,3
140518,44,usa,0
140519,35,usa,0
140520,65,usa,0
140521,35,usa,0
140522,19,usa,0
140523,119,usa,0
140524,41,united kingdom,3
140525,27,singapore,48
140526,41,australia,4
140527,4,usa,0
140528,31,spain,5
140529,44,usa,0
140530,36,malaysia,31
140532,38,germany,9
140534,50,usa,0
140537,50,france,20
140538,35,aotearoa,367
140539,107,spain,5
140540,25,usa,0
140542,58,mexico,10
140543,13,new zealand,17
140544,20,argentina,43
140545,20,argentina,43
140546,44,new zealand,17
140547,61,usa,0
140548,27,italy,13
140549,112,italy,13
140550,6,canada,6
140552,25,china,11
140553,27,argentina,43
140554,9,slovenia,22
140557,71,usa,0
140558,33,usa,0
140559,24,malaysia,31
140560,107,canada,6
140561,34,usa,0
140563,10,usa,0
140564,106,germany,9
140566,35,united kingdom,3
140567,40,spain,5
140568,34,usa,0
140569,51,italy,13
140570,48,paraguay,64
140571,18,usa,0
140573,14,usa,0
140575,29,usa,0
140576,29,usa,0
140577,21,argentina,43
140578,61,usa,0
140579,22,argentina,43
140580,29,united kingdom,3
140581,27,argentina,43
140582,8,honduras,110
140583,30,peru,24
140584,45,usa,0
140585,35,usa,0
140586,104,germany,9
140587,75,usa,0
140588,11,singapore,48
140589,54,usa,0
140590,71,germany,9
140591,19,mexico,10
140593,16,netherlands,14
140594,33,poland,60
140595,64,italy,13
140596,65,macedonia,138
140597,94,italy,13
140598,16,greece,34
140600,20,usa,0
140601,84,usa,0
140602,110,united kingdom,3
140603,34,germany,9
140606,15,belgium,30
140607,63,burkinafasu,368
140609,13,sweden,42
140610,7,usa,0
140611,120,switzerland,21
140612,26,spain,5
140614,32,usa,0
140615,26,united kingdom,3
140616,30,,8
140617,95,usa,0
140618,29,portugal,2
140619,33,jersey,85
140620,0,germany,9
140621,26,germany,9
140623,75,france,20
140625,77,usa,0
140626,44,new zealand,17
140627,104,kuwait,37
140628,26,united kingdom,3
140630,18,new zealand,17
140633,41,united kingdom,3
140634,27,usa,0
140636,47,usa,0
140637,34,usa,0
140638,12,usa,0
140639,30,spain,5
140640,21,usa,0
140641,26,portugal,2
140642,55,usa,0
140643,37,usa,0
140644,32,united kingdom,3
140645,39,canada,6
140646,44,usa,0
140647,46,usa,0
140648,26,spain,5
140649,11,usa,0
140650,38,france,20
140654,118,usa,0
140655,71,usa,0
140656,82,usa,0
140657,36,spain,5
140658,53,poland,60
140659,85,italy,13
140663,36,australia,4
140664,42,france,20
140665,97,usa,0
140668,56,usa,0
140669,34,usa,0
140671,117,indonesia,56
140672,106,australia,4
140673,43,germany,9
140675,23,france,20
140676,101,indonesia,56
140678,32,australia,4
140679,35,australia,4
140680,28,united kingdom,3
140681,63,usa,0
140682,31,vietnam,26
140683,35,usa,0
140684,18,usa,0
140686,7,usa,0
140687,37,italy,13
140688,27,france,20
140690,21,germany,9
140691,54,usa,0
140692,28,france,20
140693,32,canada,6
140694,32,spain,5
140695,91,austria,47
140696,0,finland,16
140699,53,usa,0
140700,18,usa,0
140702,52,italy,13
140706,64,usa,0
140707,8,usa,0
140709,21,bosnia and herzegovina,25
140710,120,ireland,62
140712,40,finland,16
140713,58,thailand,61
140715,84,usa,0
140716,53,usa,0
140717,45,portugal,2
140718,44,portugal,2
140721,28,usa,0
140722,21,usa,0
140724,19,brazil,7
140726,45,spain,5
140728,38,usa,0
140729,24,usa,0
140730,0,brazil,7
140731,76,usa,0
140732,22,spain,5
140733,32,usa,0
140734,43,usa,0
140735,23,usa,0
140738,24,usa,0
140739,14,spain,5
140740,10,canada,6
140741,47,usa,0
140742,36,usa,0
140743,26,croatia,74
140744,33,usa,0
140745,48,germany,9
140746,9,usa,0
140747,29,australia,4
140748,100,netherlands,14
140749,14,usa,0
140752,106,portugal,2
140753,55,usa,0
140754,60,australia,4
140755,79,canada,6
140757,47,united kingdom,3
140759,69,usa,0
140760,41,usa,0
140761,56,france,20
140762,40,usa,0
140764,31,usa,0
140765,30,united kingdom,3
140766,29,usa,0
140768,54,usa,0
140770,35,australia,4
140771,56,usa,0
140772,31,spain,5
140774,6,usa,0
140775,107,usa,0
140776,34,usa,0
140777,24,denmark,29
140778,38,spain,5
140780,46,germany,9
140781,80,germany,9
140783,29,germany,9
140784,51,germany,9
140785,75,germany,9
140787,61,usa,0
140789,37,germany,9
140790,66,germany,9
140791,66,germany,9
140794,40,germany,9
140797,52,germany,9
140798,116,germany,9
140800,39,germany,9
140801,19,germany,9
140803,41,germany,9
140804,40,germany,9
140808,29,germany,9
140811,26,germany,9
140813,23,germany,9
140815,118,germany,9
140817,39,germany,9
140818,113,usa,0
140819,34,switzerland,21
140823,33,germany,9
140827,2,germany,9
140830,49,germany,9
140831,103,germany,9
140832,85,germany,9
140833,34,germany,9
140834,109,switzerland,21
140835,117,germany,9
140836,34,germany,9
140837,54,germany,9
140838,81,germany,9
140843,26,austria,47
140844,16,germany,9
140845,79,germany,9
140847,43,germany,9
140848,73,germany,9
140849,16,germany,9
140855,109,germany,9
140857,23,germany,9
140858,0,usa,0
140860,95,switzerland,21
140861,36,usa,0
140862,65,germany,9
140864,37,germany,9
140866,28,germany,9
140867,54,germany,9
140868,34,germany,9
140874,55,germany,9
140875,14,germany,9
140876,119,germany,9
140878,57,germany,9
140883,36,germany,9
140884,43,germany,9
140885,34,usa,0
140887,25,france,20
140888,12,germany,9
140889,34,usa,0
140892,16,usa,0
140893,10,usa,0
140895,31,usa,0
140896,20,usa,0
140897,100,usa,0
140899,35,usa,0
140900,20,italy,13
140901,56,canada,6
140902,42,switzerland,21
140903,19,finland,16
140904,24,usa,0
140905,8,canada,6
140906,50,australia,4
140908,56,united kingdom,3
140910,47,usa,0
140911,48,united kingdom,3
140912,22,china,11
140913,22,united kingdom,3
140914,23,united kingdom,3
140916,48,united kingdom,3
140917,83,usa,0
140918,11,canada,6
140919,52,canada,6
140921,3,usa,0
140922,2,united kingdom,3
140923,43,united kingdom,3
140924,44,united kingdom,3
140925,81,usa,0
140926,63,usa,0
140927,43,united kingdom,3
140929,119,usa,0
140931,115,usa,0
140932,91,australia,4
140936,34,usa,0
140937,34,usa,0
140939,62,usa,0
140941,20,france,20
140942,54,usa,0
140943,46,usa,0
140944,72,usa,0
140946,46,canada,6
140948,38,canada,6
140949,2,united kingdom,3
140950,41,usa,0
140951,8,usa,0
140952,100,usa,0
140953,107,usa,0
140954,52,usa,0
140955,18,spain,5
140956,50,canada,6
140957,25,usa,0
140958,32,usa,0
140959,59,usa,0
140960,15,canada,6
140961,5,usa,0
140962,58,usa,0
140963,45,usa,0
140964,33,usa,0
140965,45,usa,0
140966,51,usa,0
140969,60,usa,0
140970,99,usa,0
140971,27,canada,6
140973,54,canada,6
140975,14,usa,0
140976,33,usa,0
140977,45,usa,0
140978,25,canada,6
140979,58,usa,0
140981,55,canada,6
140982,24,,8
140983,116,usa,0
140984,56,united kingdom,3
140985,6,germany,9
140987,49,usa,0
140988,75,usa,0
140989,93,caribbean sea,162
140990,102,usa,0
140992,80,usa,0
140993,39,usa,0
140994,49,usa,0
140995,48,usa,0
140996,43,usa,0
141000,39,usa,0
141001,114,sweden,42
141002,68,united kingdom,3
141003,28,usa,0
141004,105,usa,0
141005,44,spain,5
141006,71,australia,4
141007,55,australia,4
141011,31,germany,9
141012,16,australia,4
141013,36,usa,0
141017,107,portugal,2
141018,117,usa,0
141019,6,brazil,7
141020,48,usa,0
141023,15,usa,0
141024,21,germany,9
141025,20,usa,0
141026,109,spain,5
141027,37,usa,0
141028,16,usa,0
141029,15,usa,0
141030,22,spain,5
141031,14,usa,0
141034,19,canada,6
141035,91,usa,0
141036,15,canada,6
141037,20,usa,0
141038,7,usa,0
141039,48,usa,0
141042,107,usa,0
141046,101,united kingdom,3
141050,105,usa,0
141051,34,canada,6
141052,15,peru,24
141054,28,usa,0
141055,33,switzerland,21
141056,32,australia,4
141057,75,canada,6
141058,79,usa,0
141059,50,netherlands,14
141060,67,usa,0
141061,31,belgium,30
141062,14,spain,5
141063,31,usa,0
141064,23,spain,5
141067,17,usa,0
141068,16,canada,6
141069,53,usa,0
141072,72,singapore,48
141073,29,canada,6
141075,65,united kingdom,3
141076,19,spain,5
141077,50,canada,6
141078,30,spain,5
141079,22,usa,0
141081,27,brazil,7
141082,28,spain,5
141083,25,spain,5
141084,14,usa,0
141087,45,belgium,30
141090,42,usa,0
141091,29,usa,0
141092,51,usa,0
141093,23,italy,13
141094,23,spain,5
141096,57,usa,0
141097,19,spain,5
141098,39,spain,5
141099,109,italy,13
141100,23,usa,0
